date,rainfall_mm,temp_c,solar_rad_kwh_m2
2020-05-31,14.59,27.75,16.65
2020-06-01,13.16,27.43,19.02
2020-06-02,10.36,27.33,18.64
2020-06-03,20.29,27.16,16.71
2020-06-04,39.94,27.43,7.52
2020-06-05,23.93,27.45,22.0
2020-06-06,21.82,27.82,10.51
2020-06-07,33.38,27.97,15.67
2020-06-08,27.42,28.45,12.56
2020-06-09,8.37,29.43,23.73
2020-06-10,26.35,28.26,15.03
2020-06-11,14.83,28.03,18.94
2020-06-12,15.52,27.74,12.84
2020-06-13,38.61,28.12,6.54
2020-06-14,9.72,28.45,21.63
2020-06-15,7.31,28.42,20.35
2020-06-16,17.45,27.88,18.96
2020-06-17,52.88,27.56,9.0
2020-06-18,23.2,27.46,8.26
2020-06-19,9.93,28.28,16.81
2020-06-20,15.53,27.88,20.88
2020-06-21,14.35,27.69,20.99
2020-06-22,7.38,27.98,19.99
2020-06-23,8.49,28.44,18.72
2020-06-24,4.66,28.63,21.04
2020-06-25,3.87,28.43,20.65
2020-06-26,11.46,28.01,13.89
2020-06-27,43.62,27.95,10.09
2020-06-28,8.82,27.01,9.53
2020-06-29,9.08,27.97,17.11
2020-06-30,1.4,28.15,19.83
2020-07-01,9.03,28.05,19.72
2020-07-02,3.1,28.25,18.29
2020-07-03,0.94,29.05,22.99
2020-07-04,6.33,28.32,16.7
2020-07-05,8.51,28.11,16.67
2020-07-06,6.33,28.54,17.05
2020-07-07,9.37,28.18,18.75
2020-07-08,9.41,28.43,14.33
2020-07-09,15.75,28.35,14.57
2020-07-10,22.52,28.53,8.96
2020-07-11,50.21,28.04,6.7
2020-07-12,26.71,28.27,12.05
2020-07-13,7.71,28.25,14.87
2020-07-14,8.97,27.66,17.18
2020-07-15,6.43,28.4,18.81
2020-07-16,6.53,28.14,20.85
2020-07-17,1.48,28.42,20.15
2020-07-18,22.16,27.76,17.17
2020-07-19,25.09,27.97,13.8
2020-07-20,34.47,27.53,6.79
2020-07-21,25.32,27.86,8.24
2020-07-22,46.09,27.36,11.07
2020-07-23,8.58,27.27,14.1
2020-07-24,8.69,27.74,17.6
2020-07-25,2.19,28.1,20.42
2020-07-26,2.79,28.76,18.88
2020-07-27,14.5,28.43,18.06
2020-07-28,22.26,28.27,14.59
2020-07-29,11.24,27.64,13.53
2020-07-30,3.57,28.18,18.03
2020-07-31,2.95,28.57,19.74
2020-08-01,3.36,29.37,19.94
2020-08-02,12.63,29.4,14.43
2020-08-03,2.16,29.99,20.01
2020-08-04,9.19,28.08,16.57
2020-08-05,5.9,28.52,17.71
2020-08-06,2.92,27.69,18.22
2020-08-07,9.1,28.42,19.81
2020-08-08,11.74,28.2,17.74
2020-08-09,1.41,28.02,19.29
2020-08-10,2.43,28.37,19.8
2020-08-11,10.43,28.67,15.96
2020-08-12,4.23,28.85,17.84
2020-08-13,1.66,28.88,22.25
2020-08-14,8.68,28.43,19.27
2020-08-15,24.44,27.64,16.41
2020-08-16,13.66,27.73,14.97
2020-08-17,21.27,27.52,10.11
2020-08-18,6.83,27.45,13.05
2020-08-19,1.9,26.95,18.6
2020-08-20,12.42,26.26,12.82
2020-08-21,6.36,26.35,16.6
2020-08-22,20.79,27.03,12.84
2020-08-23,19.79,27.1,17.88
2020-08-24,33.34,28.25,19.98
2020-08-25,12.68,27.34,16.35
2020-08-26,1.88,27.28,19.5
2020-08-27,4.95,27.02,18.41
2020-08-28,19.44,27.64,14.97
2020-08-29,10.05,27.98,17.4
2020-08-30,6.36,28.38,18.54
2020-08-31,12.23,28.42,8.07
2020-09-01,11.75,27.84,14.08
2020-09-02,20.96,27.49,21.6
2020-09-03,0.9,28.63,22.54
2020-09-04,0.14,28.99,21.02
2020-09-05,1.03,28.72,18.21
2020-09-06,2.14,28.0,20.78
2020-09-07,4.68,27.22,17.1
2020-09-08,0.91,27.93,19.03
2020-09-09,2.37,28.69,17.48
2020-09-10,17.81,28.03,15.09
2020-09-11,19.82,27.68,16.76
2020-09-12,13.79,28.17,16.4
2020-09-13,7.46,27.69,13.85
2020-09-14,8.13,27.62,16.07
2020-09-15,9.04,27.96,11.67
2020-09-16,4.36,27.42,17.68
2020-09-17,11.53,28.18,18.03
2020-09-18,0.46,29.33,20.34
2020-09-19,0.3,29.77,22.57
2020-09-20,3.25,30.49,16.08
2020-09-21,28.27,27.85,15.37
2020-09-22,27.6,27.64,6.99
2020-09-23,34.96,27.57,9.24
2020-09-24,18.32,27.49,5.13
2020-09-25,39.13,27.41,11.82
2020-09-26,35.77,27.45,10.31
2020-09-27,28.43,27.27,13.33
2020-09-28,5.4,27.95,16.89
2020-09-29,2.05,27.82,15.32
2020-09-30,10.73,28.24,12.71
2020-10-01,7.41,27.99,17.55
2020-10-02,11.5,27.85,18.61
2020-10-03,19.35,27.83,18.5
2020-10-04,7.02,27.77,17.08
2020-10-05,9.12,27.22,14.98
2020-10-06,20.63,26.57,14.7
2020-10-07,5.72,26.79,17.23
2020-10-08,1.63,28.12,18.57
2020-10-09,0.22,28.96,19.46
2020-10-10,0.05,29.07,16.31
2020-10-11,3.2,29.23,18.86
2020-10-12,6.86,29.42,16.65
2020-10-13,6.03,29.05,19.07
2020-10-14,12.44,28.44,19.09
2020-10-15,0.72,28.39,19.64
2020-10-16,0.11,28.9,20.22
2020-10-17,4.72,29.02,18.33
2020-10-18,20.36,27.08,11.66
2020-10-19,2.39,27.48,16.17
2020-10-20,5.7,26.94,14.98
2020-10-21,10.09,25.51,12.69
2020-10-22,41.58,25.01,4.1
2020-10-23,90.23,26.01,1.93
2020-10-24,15.59,26.73,9.3
2020-10-25,10.04,26.62,14.45
2020-10-26,0.4,26.6,17.56
2020-10-27,0.0,26.16,18.21
2020-10-28,0.0,25.98,19.22
2020-10-29,1.38,27.05,18.89
2020-10-30,8.75,27.94,18.51
2020-10-31,46.56,25.78,9.74
2020-11-01,16.22,25.45,12.73
2020-11-02,5.68,25.7,12.9
2020-11-03,6.04,25.96,13.86
2020-11-04,9.25,25.96,13.29
2020-11-05,0.02,23.18,16.73
2020-11-06,0.01,20.87,18.65
2020-11-07,0.0,21.85,19.3
2020-11-08,0.0,23.93,19.05
2020-11-09,0.0,24.61,19.17
2020-11-10,0.0,24.14,18.79
2020-11-11,0.0,24.18,18.59
2020-11-12,0.0,25.52,17.92
2020-11-13,0.0,25.23,18.02
2020-11-14,0.0,24.8,18.44
2020-11-15,0.0,23.69,18.45
2020-11-16,0.0,23.37,17.91
2020-11-17,0.0,23.27,16.6
2020-11-18,0.0,23.16,17.03
2020-11-19,0.0,21.64,16.16
2020-11-20,0.0,22.47,15.72
2020-11-21,4.04,22.66,3.87
2020-11-22,3.7,20.9,12.62
2020-11-23,0.01,17.97,16.52
2020-11-24,0.0,19.01,15.51
2020-11-25,0.0,20.68,16.26
2020-11-26,0.0,21.14,15.09
2020-11-27,0.0,21.18,16.39
2020-11-28,0.0,21.16,15.52
2020-11-29,0.0,21.29,17.36
2020-11-30,0.0,20.94,17.42
2020-12-01,0.0,21.65,17.1
2020-12-02,0.0,21.31,16.51
2020-12-03,0.0,21.29,16.09
2020-12-04,0.0,20.73,15.5
2020-12-05,0.0,20.29,15.17
2020-12-06,0.0,20.16,15.29
2020-12-07,0.0,19.25,13.81
2020-12-08,0.0,19.02,12.68
2020-12-09,0.0,18.98,9.93
2020-12-10,0.0,18.54,10.1
2020-12-11,0.0,18.31,10.74
2020-12-12,0.0,18.2,10.83
2020-12-13,0.0,18.65,13.52
2020-12-14,0.0,18.46,15.26
2020-12-15,0.0,17.86,14.26
2020-12-16,0.0,18.29,13.52
2020-12-17,0.0,17.99,12.53
2020-12-18,0.0,16.66,14.05
2020-12-19,0.0,14.35,16.1
2020-12-20,0.0,14.12,16.69
2020-12-21,0.0,15.85,16.38
2020-12-22,0.0,17.14,16.21
2020-12-23,0.08,17.02,16.07
2020-12-24,0.0,17.69,14.82
2020-12-25,0.0,17.54,16.37
2020-12-26,0.0,16.82,16.76
2020-12-27,0.0,16.07,16.8
2020-12-28,0.0,16.47,16.54
2020-12-29,0.0,16.18,16.45
2020-12-30,0.0,16.46,16.44
2020-12-31,0.0,16.97,16.49
2021-01-01,0.0,17.46,16.04
2021-01-02,0.0,17.48,16.89
2021-01-03,0.0,18.07,16.66
2021-01-04,0.0,18.32,16.5
2021-01-05,0.0,18.75,16.41
2021-01-06,0.0,19.49,15.85
2021-01-07,0.0,20.74,15.96
2021-01-08,0.0,20.06,15.15
2021-01-09,0.0,19.18,14.62
2021-01-10,0.0,19.48,11.61
2021-01-11,0.0,20.37,9.52
2021-01-12,0.0,18.75,12.18
2021-01-13,0.0,16.67,13.54
2021-01-14,0.0,15.29,12.31
2021-01-15,0.19,15.38,12.58
2021-01-16,0.0,15.48,13.39
2021-01-17,0.0,15.87,14.65
2021-01-18,0.0,16.29,14.87
2021-01-19,0.0,16.48,11.89
2021-01-20,1.65,17.1,5.53
2021-01-21,0.32,18.49,10.5
2021-01-22,0.33,15.77,14.1
2021-01-23,0.0,15.84,13.45
2021-01-24,0.0,16.61,15.48
2021-01-25,0.0,16.06,16.57
2021-01-26,0.0,15.72,17.27
2021-01-27,0.0,14.89,15.56
2021-01-28,0.0,15.06,15.19
2021-01-29,0.0,16.16,15.13
2021-01-30,0.0,15.68,12.82
2021-01-31,0.0,13.85,16.32
2021-02-01,0.0,13.7,17.3
2021-02-02,0.0,14.18,18.45
2021-02-03,0.0,15.79,19.09
2021-02-04,0.0,18.01,18.52
2021-02-05,0.0,18.69,19.18
2021-02-06,0.0,18.48,19.71
2021-02-07,0.0,17.42,10.46
2021-02-08,0.0,17.49,18.79
2021-02-09,0.0,17.55,19.56
2021-02-10,0.0,18.59,20.15
2021-02-11,0.0,19.59,17.5
2021-02-12,0.0,19.79,16.41
2021-02-13,0.0,19.38,18.71
2021-02-14,0.0,19.79,19.08
2021-02-15,0.0,21.38,16.78
2021-02-16,0.0,20.83,18.02
2021-02-17,0.0,20.39,16.65
2021-02-18,0.0,22.91,18.9
2021-02-19,0.0,22.74,16.36
2021-02-20,0.0,21.95,9.92
2021-02-21,0.0,21.45,21.08
2021-02-22,0.0,20.76,21.61
2021-02-23,0.0,21.49,21.44
2021-02-24,0.0,21.85,18.56
2021-02-25,0.0,22.29,16.19
2021-02-26,0.0,22.76,17.42
2021-02-27,0.0,22.91,19.14
2021-02-28,0.0,24.0,18.16
2021-03-01,0.0,24.59,19.06
2021-03-02,0.0,24.81,20.88
2021-03-03,0.0,24.67,20.61
2021-03-04,0.0,23.89,20.07
2021-03-05,0.0,24.07,17.98
2021-03-06,2.41,24.82,17.01
2021-03-07,2.58,24.89,18.12
2021-03-08,3.16,24.72,15.58
2021-03-09,1.96,25.21,15.53
2021-03-10,5.17,25.53,12.97
2021-03-11,0.19,26.25,18.44
2021-03-12,0.82,27.07,19.48
2021-03-13,1.11,26.81,20.1
2021-03-14,0.11,25.82,20.74
2021-03-15,0.22,25.66,21.92
2021-03-16,0.0,26.57,22.87
2021-03-17,0.0,27.1,23.05
2021-03-18,0.0,27.99,21.93
2021-03-19,0.0,28.11,18.83
2021-03-20,0.0,26.95,18.22
2021-03-21,0.0,28.86,17.79
2021-03-22,0.0,30.06,20.87
2021-03-23,0.0,29.41,22.44
2021-03-24,0.0,29.88,19.85
2021-03-25,0.0,29.98,22.35
2021-03-26,0.0,29.21,21.56
2021-03-27,0.0,29.4,22.15
2021-03-28,0.0,28.09,16.88
2021-03-29,0.22,28.7,19.81
2021-03-30,3.73,28.91,15.71
2021-03-31,3.33,29.07,16.74
2021-04-01,5.64,28.68,22.08
2021-04-02,0.43,28.43,19.89
2021-04-03,0.01,29.15,22.13
2021-04-04,0.13,28.51,20.9
2021-04-05,0.21,28.93,22.78
2021-04-06,0.34,28.66,22.85
2021-04-07,0.0,28.83,21.13
2021-04-08,0.16,29.3,17.33
2021-04-09,1.22,29.67,22.05
2021-04-10,1.26,29.74,16.8
2021-04-11,0.04,30.89,20.66
2021-04-12,0.01,31.64,21.79
2021-04-13,0.0,31.8,20.99
2021-04-14,0.0,30.78,23.62
2021-04-15,0.02,28.49,22.8
2021-04-16,1.31,28.55,21.06
2021-04-17,14.14,27.88,19.17
2021-04-18,11.41,28.19,23.82
2021-04-19,0.87,29.8,21.72
2021-04-20,1.13,29.95,22.87
2021-04-21,0.03,30.3,24.12
2021-04-22,0.45,31.07,18.78
2021-04-23,0.0,30.77,22.48
2021-04-24,0.0,30.71,27.2
2021-04-25,0.0,30.82,25.59
2021-04-26,0.0,31.99,24.05
2021-04-27,0.0,31.91,23.35
2021-04-28,0.0,30.93,21.45
2021-04-29,0.1,30.63,21.16
2021-04-30,0.33,31.48,20.43
2021-05-01,2.79,30.89,20.42
2021-05-02,1.33,31.0,21.36
2021-05-03,12.07,26.78,16.84
2021-05-04,19.57,26.06,12.49
2021-05-05,3.34,26.4,21.82
2021-05-06,0.69,28.46,12.34
2021-05-07,6.39,29.0,20.72
2021-05-08,5.49,29.2,20.84
2021-05-09,4.51,29.69,20.64
2021-05-10,14.69,29.04,22.64
2021-05-11,13.8,28.43,16.6
2021-05-12,7.09,28.33,22.7
2021-05-13,18.99,27.62,15.22
2021-05-14,14.27,28.11,21.29
2021-05-15,8.08,29.77,21.78
2021-05-16,21.6,30.0,17.92
2021-05-17,2.28,31.08,20.83
2021-05-18,2.36,30.81,19.01
2021-05-19,0.91,30.08,19.84
2021-05-20,0.7,30.41,20.34
2021-05-21,2.44,30.76,23.51
2021-05-22,0.09,31.62,25.05
2021-05-23,0.08,32.08,19.58
2021-05-24,11.82,29.39,22.85
2021-05-25,29.37,29.27,19.8
2021-05-26,7.21,27.97,14.78
2021-05-27,0.58,28.76,16.17
2021-05-28,1.08,30.21,22.48
2021-05-29,0.14,30.59,21.23
2021-05-30,0.67,30.34,21.91
2021-05-31,44.28,28.51,13.66
2021-06-01,31.77,28.33,4.24
2021-06-02,19.45,27.66,14.58
2021-06-03,4.1,28.76,16.22
2021-06-04,4.5,28.85,18.29
2021-06-05,57.23,28.84,5.77
2021-06-06,26.65,28.8,3.47
2021-06-07,33.24,28.4,15.3
2021-06-08,19.05,27.51,8.1
2021-06-09,4.24,27.49,19.25
2021-06-10,6.61,27.74,17.25
2021-06-11,15.12,26.94,18.26
2021-06-12,9.08,27.71,19.61
2021-06-13,10.3,28.67,17.29
2021-06-14,5.37,28.6,19.34
2021-06-15,9.27,28.11,18.88
2021-06-16,8.99,27.77,13.81
2021-06-17,11.33,27.18,17.69
2021-06-18,39.99,26.86,13.02
2021-06-19,22.07,26.84,9.35
2021-06-20,17.02,26.69,12.55
2021-06-21,13.92,27.13,12.88
2021-06-22,3.33,27.12,13.36
2021-06-23,3.24,27.8,19.33
2021-06-24,2.87,27.91,20.1
2021-06-25,2.75,27.63,19.18
2021-06-26,9.52,27.9,16.13
2021-06-27,3.5,28.23,20.23
2021-06-28,8.63,27.92,10.86
2021-06-29,13.87,28.15,13.3
2021-06-30,73.03,28.62,9.6
2021-07-01,55.13,27.5,10.61
2021-07-02,23.98,27.43,7.91
2021-07-03,20.63,27.73,12.16
2021-07-04,17.23,27.96,10.63
2021-07-05,2.03,28.26,16.9
2021-07-06,31.37,28.65,16.48
2021-07-07,20.43,28.34,9.08
2021-07-08,6.86,28.23,20.58
2021-07-09,1.55,28.29,20.74
2021-07-10,4.5,28.66,16.81
2021-07-11,22.77,29.61,21.85
2021-07-12,8.89,28.98,21.28
2021-07-13,12.38,27.84,20.46
2021-07-14,5.91,27.89,21.38
2021-07-15,1.84,28.41,21.2
2021-07-16,19.72,28.04,16.33
2021-07-17,7.6,28.2,16.19
2021-07-18,13.07,27.87,17.18
2021-07-19,27.46,27.42,14.9
2021-07-20,10.7,28.6,16.73
2021-07-21,9.18,28.51,17.82
2021-07-22,13.31,28.69,22.15
2021-07-23,15.49,27.68,13.11
2021-07-24,32.21,28.26,14.93
2021-07-25,9.46,28.08,17.93
2021-07-26,1.96,29.01,20.83
2021-07-27,9.0,29.53,17.56
2021-07-28,27.74,28.76,16.68
2021-07-29,43.25,27.43,8.09
2021-07-30,25.73,27.98,11.39
2021-07-31,11.82,27.72,11.47
2021-08-01,15.53,27.94,16.1
2021-08-02,5.85,27.42,16.6
2021-08-03,15.18,28.07,18.1
2021-08-04,4.17,28.44,21.01
2021-08-05,6.44,29.51,20.3
2021-08-06,28.92,27.7,18.52
2021-08-07,29.68,28.19,11.66
2021-08-08,13.28,28.41,11.78
2021-08-09,10.71,28.65,12.43
2021-08-10,12.18,28.63,16.23
2021-08-11,7.77,28.38,16.26
2021-08-12,17.44,27.64,17.22
2021-08-13,26.29,27.97,8.82
2021-08-14,8.63,28.6,13.5
2021-08-15,20.65,27.95,17.72
2021-08-16,9.63,27.88,12.48
2021-08-17,15.74,27.44,12.07
2021-08-18,20.82,27.18,15.31
2021-08-19,9.37,26.92,15.6
2021-08-20,4.27,27.37,15.14
2021-08-21,0.68,27.59,17.14
2021-08-22,3.74,28.08,19.31
2021-08-23,5.98,28.56,16.35
2021-08-24,15.17,28.06,16.57
2021-08-25,21.05,27.12,9.82
2021-08-26,5.06,27.7,15.56
2021-08-27,19.43,27.21,17.61
2021-08-28,7.05,27.13,19.03
2021-08-29,2.18,26.87,15.94
2021-08-30,18.62,26.62,16.02
2021-08-31,4.28,27.68,20.76
2021-09-01,11.8,27.24,13.49
2021-09-02,20.91,27.04,17.95
2021-09-03,4.05,27.77,19.45
2021-09-04,2.66,28.67,19.66
2021-09-05,46.47,28.64,19.62
2021-09-06,21.45,27.82,18.12
2021-09-07,10.23,27.38,19.59
2021-09-08,5.76,27.35,20.17
2021-09-09,4.4,27.69,18.29
2021-09-10,4.82,27.81,17.75
2021-09-11,13.17,28.14,20.94
2021-09-12,1.1,27.87,21.37
2021-09-13,2.28,27.37,19.69
2021-09-14,5.2,27.81,17.61
2021-09-15,25.49,28.41,18.5
2021-09-16,8.58,26.78,18.9
2021-09-17,7.84,27.26,16.24
2021-09-18,24.72,26.77,12.72
2021-09-19,29.37,26.85,12.97
2021-09-20,6.8,26.1,13.11
2021-09-21,2.41,25.98,14.67
2021-09-22,0.7,25.98,20.09
2021-09-23,0.15,27.83,21.33
2021-09-24,0.71,28.37,20.67
2021-09-25,16.87,28.05,15.35
2021-09-26,11.77,28.61,19.82
2021-09-27,27.22,28.25,19.6
2021-09-28,13.64,26.44,14.72
2021-09-29,10.02,26.63,15.91
2021-09-30,16.01,28.6,17.82
2021-10-01,1.32,26.82,18.58
2021-10-02,6.34,27.24,12.15
2021-10-03,2.98,27.26,17.54
2021-10-04,8.71,26.88,16.4
2021-10-05,13.06,27.7,11.4
2021-10-06,5.05,27.41,19.12
2021-10-07,5.3,27.94,17.61
2021-10-08,2.75,28.21,16.09
2021-10-09,4.75,28.55,14.81
2021-10-10,2.06,28.42,17.01
2021-10-11,0.37,28.22,19.75
2021-10-12,9.02,27.41,16.24
2021-10-13,18.92,27.89,16.92
2021-10-14,5.72,28.38,18.52
2021-10-15,2.45,29.06,19.93
2021-10-16,4.12,28.78,19.07
2021-10-17,11.15,27.86,15.46
2021-10-18,34.04,25.63,15.31
2021-10-19,28.15,26.14,12.59
2021-10-20,23.51,26.52,13.97
2021-10-21,9.85,26.11,14.6
2021-10-22,0.27,23.95,12.56
2021-10-23,0.02,23.95,16.14
2021-10-24,0.03,25.18,18.15
2021-10-25,0.17,24.56,17.81
2021-10-26,0.02,24.55,16.52
2021-10-27,0.32,23.98,11.77
2021-10-28,0.04,25.31,14.36
2021-10-29,0.01,25.6,19.42
2021-10-30,0.0,24.87,19.09
2021-10-31,0.0,23.75,18.72
2021-11-01,0.0,22.12,18.27
2021-11-02,0.0,21.72,17.82
2021-11-03,0.0,22.32,16.67
2021-11-04,0.0,22.65,17.09
2021-11-05,0.0,21.52,19.41
2021-11-06,0.0,20.62,19.52
2021-11-07,0.0,20.16,19.27
2021-11-08,0.0,20.82,19.31
2021-11-09,0.0,21.8,18.57
2021-11-10,0.0,22.06,18.11
2021-11-11,0.0,22.61,16.77
2021-11-12,0.01,23.33,13.68
2021-11-13,2.1,22.83,5.73
2021-11-14,6.16,23.46,8.67
2021-11-15,9.84,22.95,6.81
2021-11-16,6.14,22.73,10.68
2021-11-17,1.28,21.78,16.96
2021-11-18,0.0,21.25,17.66
2021-11-19,0.0,21.15,17.76
2021-11-20,0.0,20.92,16.18
2021-11-21,0.0,22.18,14.36
2021-11-22,0.0,22.75,15.94
2021-11-23,0.0,22.14,15.32
2021-11-24,0.0,21.13,14.79
2021-11-25,0.0,20.42,15.5
2021-11-26,0.0,18.52,15.99
2021-11-27,0.0,18.29,16.88
2021-11-28,0.0,18.82,17.26
2021-11-29,0.0,18.27,17.26
2021-11-30,0.0,19.43,17.12
2021-12-01,0.0,20.76,16.68
2021-12-02,0.0,21.67,16.71
2021-12-03,0.13,22.24,16.23
2021-12-04,2.22,22.29,8.72
2021-12-05,25.18,21.82,5.43
2021-12-06,53.23,22.02,2.56
2021-12-07,34.75,23.23,4.63
2021-12-08,4.55,21.98,10.42
2021-12-09,2.0,22.31,12.58
2021-12-10,1.45,19.89,10.35
2021-12-11,0.14,19.16,14.84
2021-12-12,0.0,17.11,16.18
2021-12-13,0.0,16.66,16.46
2021-12-14,0.0,17.46,16.36
2021-12-15,0.0,17.04,16.33
2021-12-16,0.0,16.66,15.97
2021-12-17,0.0,16.78,15.96
2021-12-18,0.0,17.0,16.56
2021-12-19,0.0,16.03,15.57
2021-12-20,0.0,14.73,16.5
2021-12-21,0.0,16.51,14.42
2021-12-22,0.11,16.62,12.74
2021-12-23,0.02,17.18,14.15
2021-12-24,0.03,17.91,15.33
2021-12-25,0.0,18.09,14.56
2021-12-26,0.0,17.3,15.67
2021-12-27,0.0,17.09,15.06
2021-12-28,0.0,17.19,14.96
2021-12-29,0.0,17.19,13.23
2021-12-30,0.0,17.99,14.98
2021-12-31,0.0,17.18,16.17
2022-01-01,0.0,16.52,16.24
2022-01-02,0.0,16.66,14.82
2022-01-03,0.0,16.6,14.43
2022-01-04,0.0,16.6,14.88
2022-01-05,0.0,16.53,14.01
2022-01-06,0.0,17.08,15.28
2022-01-07,0.0,17.78,16.21
2022-01-08,0.0,17.95,16.53
2022-01-09,0.0,18.59,16.74
2022-01-10,0.0,19.34,15.37
2022-01-11,0.0,19.34,15.28
2022-01-12,2.02,18.89,6.05
2022-01-13,2.39,18.28,11.48
2022-01-14,1.42,17.4,4.89
2022-01-15,0.27,17.31,6.5
2022-01-16,0.17,16.56,16.5
2022-01-17,0.0,16.34,17.49
2022-01-18,0.0,16.88,15.29
2022-01-19,0.0,17.61,15.5
2022-01-20,0.01,16.82,12.5
2022-01-21,0.0,17.74,14.41
2022-01-22,0.0,17.84,11.35
2022-01-23,0.14,18.29,12.5
2022-01-24,3.4,16.82,8.33
2022-01-25,1.53,18.14,14.27
2022-01-26,1.4,18.39,10.15
2022-01-27,6.92,17.07,9.07
2022-01-28,0.02,14.32,15.81
2022-01-29,0.0,13.43,17.14
2022-01-30,0.0,14.63,14.45
2022-01-31,0.0,15.48,14.55
2022-02-01,0.07,15.57,12.86
2022-02-02,0.18,17.48,14.26
2022-02-03,0.14,17.76,14.05
2022-02-04,0.87,18.12,12.53
2022-02-05,34.75,17.11,10.77
2022-02-06,2.34,14.99,18.73
2022-02-07,0.0,14.29,18.03
2022-02-08,0.0,15.57,18.47
2022-02-09,0.0,17.18,18.72
2022-02-10,0.0,17.69,6.72
2022-02-11,0.0,17.83,15.48
2022-02-12,0.0,16.32,18.34
2022-02-13,0.0,16.14,20.64
2022-02-14,0.0,16.9,21.34
2022-02-15,0.0,16.96,21.69
2022-02-16,0.0,17.35,21.14
2022-02-17,0.0,17.65,20.54
2022-02-18,0.0,17.69,20.67
2022-02-19,0.0,18.3,20.59
2022-02-20,1.93,18.05,17.29
2022-02-21,1.36,18.84,18.66
2022-02-22,1.72,19.97,18.2
2022-02-23,0.01,20.76,18.32
2022-02-24,0.0,21.38,17.46
2022-02-25,0.31,21.96,16.82
2022-02-26,0.05,22.53,19.89
2022-02-27,0.0,22.36,20.7
2022-02-28,0.03,23.29,17.37
2022-03-01,0.01,22.62,20.95
2022-03-02,0.0,21.31,21.5
2022-03-03,0.0,21.61,21.62
2022-03-04,0.0,22.57,22.35
2022-03-05,0.0,23.86,21.81
2022-03-06,0.0,22.83,22.34
2022-03-07,0.0,23.51,23.41
2022-03-08,0.0,24.17,22.76
2022-03-09,0.0,24.42,22.81
2022-03-10,0.0,23.69,21.58
2022-03-11,0.0,23.65,21.94
2022-03-12,0.0,23.43,21.35
2022-03-13,0.0,24.03,23.1
2022-03-14,0.0,24.91,22.32
2022-03-15,0.0,25.94,21.15
2022-03-16,0.0,25.7,22.53
2022-03-17,0.0,26.36,21.86
2022-03-18,0.0,27.52,22.25
2022-03-19,0.0,26.9,21.72
2022-03-20,0.0,25.54,23.77
2022-03-21,0.0,24.98,24.21
2022-03-22,0.0,26.75,21.62
2022-03-23,0.0,28.76,20.96
2022-03-24,0.02,27.64,18.39
2022-03-25,0.2,27.16,17.11
2022-03-26,0.57,27.47,12.16
2022-03-27,1.86,27.46,17.74
2022-03-28,1.21,27.03,14.85
2022-03-29,4.27,26.8,14.06
2022-03-30,5.98,26.95,13.01
2022-03-31,1.35,27.86,18.01
2022-04-01,0.22,28.26,18.38
2022-04-02,0.1,28.32,16.53
2022-04-03,0.06,27.67,16.74
2022-04-04,0.13,28.32,21.52
2022-04-05,0.45,28.53,20.18
2022-04-06,2.94,28.49,20.41
2022-04-07,0.0,29.53,21.24
2022-04-08,0.0,29.16,23.16
2022-04-09,0.14,28.96,21.24
2022-04-10,2.06,29.12,19.99
2022-04-11,2.9,29.3,16.58
2022-04-12,0.51,29.65,18.11
2022-04-13,0.04,30.05,19.63
2022-04-14,0.13,29.28,16.53
2022-04-15,0.09,29.96,19.67
2022-04-16,0.05,29.53,17.35
2022-04-17,1.04,29.32,19.25
2022-04-18,0.76,29.65,21.23
2022-04-19,4.11,29.57,22.1
2022-04-20,20.4,27.67,6.58
2022-04-21,4.32,27.74,23.03
2022-04-22,10.07,28.15,17.84
2022-04-23,9.48,28.57,22.23
2022-04-24,3.55,29.44,24.11
2022-04-25,0.07,29.99,22.19
2022-04-26,0.42,29.73,22.94
2022-04-27,1.06,29.81,21.69
2022-04-28,0.07,30.98,22.2
2022-04-29,0.04,31.26,22.1
2022-04-30,3.84,30.4,20.33
2022-05-01,0.24,30.82,22.9
2022-05-02,4.9,29.93,17.65
2022-05-03,8.08,28.69,8.86
2022-05-04,15.97,27.84,11.56
2022-05-05,4.8,28.17,20.29
2022-05-06,4.57,28.93,23.0
2022-05-07,1.04,30.17,23.39
2022-05-08,3.71,29.95,22.99
2022-05-09,8.48,28.68,8.61
2022-05-10,19.31,26.69,13.62
2022-05-11,34.46,27.8,13.39
2022-05-12,14.43,28.67,18.98
2022-05-13,42.96,28.42,11.58
2022-05-14,14.8,28.95,17.01
2022-05-15,0.76,29.23,18.61
2022-05-16,2.58,28.63,19.3
2022-05-17,9.36,27.98,13.51
2022-05-18,7.15,27.33,19.3
2022-05-19,28.13,28.36,18.28
2022-05-20,36.82,27.87,19.39
2022-05-21,45.83,27.4,10.97
2022-05-22,19.47,28.45,21.76
2022-05-23,25.56,28.01,20.75
2022-05-24,6.01,28.26,19.94
2022-05-25,15.33,28.25,15.67
2022-05-26,12.72,27.84,18.75
2022-05-27,19.22,28.01,18.28
2022-05-28,13.03,28.14,17.92
2022-05-29,27.51,27.43,13.22
2022-05-30,14.65,27.04,14.54
2022-05-31,5.59,27.52,18.06
2022-06-01,7.36,27.65,17.34
2022-06-02,4.56,27.99,14.38
2022-06-03,18.35,27.92,9.92
2022-06-04,22.08,27.7,10.0
