date,rainfall_mm,temp_c,solar_rad_kwh_m2
2019-03-18,18.17,25.42,15.35
2019-03-19,2.76,24.4,21.33
2019-03-20,2.09,24.72,21.8
2019-03-21,1.42,25.4,21.89
2019-03-22,1.87,25.7,21.98
2019-03-23,5.61,26.05,21.74
2019-03-24,0.0,26.55,24.43
2019-03-25,0.0,25.98,25.72
2019-03-26,0.0,27.16,24.5
2019-03-27,1.77,26.41,21.09
2019-03-28,0.02,27.08,23.63
2019-03-29,0.0,26.59,23.3
2019-03-30,0.0,26.64,22.62
2019-03-31,14.71,26.81,20.79
2019-04-01,34.58,25.76,20.35
2019-04-02,5.71,26.11,21.71
2019-04-03,7.21,25.91,24.05
2019-04-04,0.48,26.03,22.14
2019-04-05,0.42,26.33,20.72
2019-04-06,1.51,25.09,22.47
2019-04-07,7.07,25.83,21.65
2019-04-08,5.47,25.72,10.97
2019-04-09,19.24,25.53,21.05
2019-04-10,15.24,25.67,15.44
2019-04-11,0.0,26.89,24.02
2019-04-12,0.0,27.28,24.39
2019-04-13,0.0,28.01,23.89
2019-04-14,0.0,28.13,25.8
2019-04-15,0.05,27.97,23.2
2019-04-16,1.13,28.22,22.63
2019-04-17,2.38,29.04,23.53
2019-04-18,0.0,29.75,25.42
2019-04-19,0.0,29.86,23.46
2019-04-20,0.42,28.98,24.08
2019-04-21,1.08,29.09,26.05
2019-04-22,0.61,28.48,23.5
2019-04-23,0.0,28.85,26.21
2019-04-24,0.0,30.12,26.27
2019-04-25,0.0,30.26,24.53
2019-04-26,0.0,30.41,25.83
2019-04-27,0.6,30.36,23.28
2019-04-28,1.65,30.11,22.54
2019-04-29,1.06,30.33,24.02
2019-04-30,0.06,30.26,24.24
2019-05-01,0.04,30.31,24.81
2019-05-02,0.66,29.98,20.08
2019-05-03,16.25,29.56,20.18
2019-05-04,46.33,28.16,6.29
2019-05-05,0.09,28.17,24.52
2019-05-06,0.22,29.17,22.89
2019-05-07,0.0,29.43,24.36
2019-05-08,0.0,29.7,24.2
2019-05-09,0.01,29.86,22.22
2019-05-10,0.03,30.46,22.1
2019-05-11,0.96,29.92,22.95
2019-05-12,2.41,29.33,24.2
2019-05-13,4.2,29.38,23.51
2019-05-14,21.82,28.96,23.12
2019-05-15,6.02,29.81,20.45
2019-05-16,6.24,29.79,21.4
2019-05-17,18.34,28.73,23.39
2019-05-18,15.85,29.02,22.49
2019-05-19,7.1,28.58,16.08
2019-05-20,0.04,29.18,24.49
2019-05-21,0.06,28.97,24.93
2019-05-22,3.55,28.97,23.66
2019-05-23,34.55,28.3,23.46
2019-05-24,55.35,28.69,16.83
2019-05-25,64.91,28.16,6.87
2019-05-26,22.45,28.42,19.85
2019-05-27,3.76,28.57,24.97
2019-05-28,6.63,28.86,26.33
2019-05-29,1.67,28.55,25.25
2019-05-30,0.04,28.86,24.55
2019-05-31,14.17,29.05,20.27
2019-06-01,24.82,28.66,19.0
2019-06-02,23.88,28.83,17.59
2019-06-03,27.44,28.19,15.98
2019-06-04,20.85,28.32,8.62
2019-06-05,24.34,27.05,9.0
2019-06-06,4.78,27.04,15.46
2019-06-07,2.63,27.39,13.44
2019-06-08,5.17,27.8,12.46
2019-06-09,11.98,28.13,10.23
2019-06-10,2.26,28.6,21.54
2019-06-11,0.0,28.66,25.71
2019-06-12,0.02,29.92,25.17
2019-06-13,0.53,28.79,19.82
2019-06-14,12.58,29.33,13.35
2019-06-15,35.45,28.96,7.8
2019-06-16,6.86,28.66,19.33
2019-06-17,5.19,28.78,21.71
2019-06-18,4.85,29.2,18.96
2019-06-19,3.95,29.05,17.81
2019-06-20,4.01,27.82,23.11
2019-06-21,4.88,28.98,21.29
2019-06-22,15.77,28.83,23.06
2019-06-23,6.14,29.42,22.96
2019-06-24,0.58,29.7,23.92
2019-06-25,1.12,29.16,20.63
2019-06-26,8.83,29.28,22.14
2019-06-27,8.68,29.27,16.93
2019-06-28,12.71,29.2,22.2
2019-06-29,47.14,28.88,21.61
2019-06-30,18.66,29.47,20.91
2019-07-01,14.48,28.6,19.25
2019-07-02,11.64,29.2,18.38
2019-07-03,6.96,28.98,17.6
2019-07-04,12.61,29.09,16.63
2019-07-05,15.6,28.56,20.6
2019-07-06,24.99,28.55,5.4
2019-07-07,90.38,28.43,5.71
2019-07-08,205.65,28.28,2.24
2019-07-09,186.41,28.22,3.52
2019-07-10,154.88,28.16,4.71
2019-07-11,123.77,27.76,3.48
2019-07-12,49.48,27.8,11.34
2019-07-13,104.96,27.93,3.11
2019-07-14,73.79,27.68,9.28
2019-07-15,39.64,28.36,17.1
2019-07-16,6.5,28.41,21.96
2019-07-17,1.56,29.42,23.81
2019-07-18,24.14,28.16,20.26
2019-07-19,78.32,28.14,23.05
2019-07-20,11.57,28.54,24.3
2019-07-21,2.8,28.53,21.84
2019-07-22,3.61,28.1,19.38
2019-07-23,24.28,27.38,16.42
2019-07-24,28.28,27.98,17.41
2019-07-25,35.61,28.64,19.57
2019-07-26,95.64,27.3,14.79
2019-07-27,9.8,27.75,17.72
2019-07-28,8.17,27.81,23.07
2019-07-29,13.75,27.54,20.84
2019-07-30,38.27,27.3,15.84
2019-07-31,29.13,27.8,14.89
2019-08-01,10.22,27.86,19.36
2019-08-02,5.78,27.7,21.43
2019-08-03,12.44,27.89,20.25
2019-08-04,6.25,28.75,22.41
2019-08-05,6.4,30.35,24.25
2019-08-06,16.25,28.64,19.47
2019-08-07,50.48,27.57,16.87
2019-08-08,77.31,27.83,12.43
2019-08-09,68.97,28.29,8.95
2019-08-10,17.2,28.77,14.92
2019-08-11,10.9,29.53,21.25
2019-08-12,63.07,27.93,20.12
2019-08-13,94.59,27.44,7.72
2019-08-14,94.84,27.5,7.91
2019-08-15,62.52,28.03,16.9
2019-08-16,27.35,28.34,8.44
2019-08-17,42.14,27.96,19.0
2019-08-18,6.55,27.28,19.78
2019-08-19,5.77,28.15,22.45
2019-08-20,9.64,28.39,20.02
2019-08-21,2.51,29.18,16.38
2019-08-22,13.31,28.97,18.76
2019-08-23,7.35,28.03,21.27
2019-08-24,28.94,27.22,15.11
2019-08-25,7.17,27.91,22.56
2019-08-26,8.03,28.09,23.19
2019-08-27,10.13,28.26,22.91
2019-08-28,1.19,27.92,17.09
2019-08-29,0.19,28.56,23.69
2019-08-30,0.74,29.42,17.9
2019-08-31,19.59,29.53,20.73
2019-09-01,24.78,29.71,17.36
2019-09-02,5.49,28.52,20.02
2019-09-03,8.79,28.36,19.32
2019-09-04,3.03,28.28,19.57
2019-09-05,3.24,27.99,21.01
2019-09-06,3.95,28.38,21.36
2019-09-07,17.83,27.83,14.99
2019-09-08,54.42,28.12,9.15
2019-09-09,47.86,28.41,7.4
2019-09-10,64.22,28.16,9.66
2019-09-11,11.96,28.09,14.72
2019-09-12,94.26,27.7,7.98
2019-09-13,70.04,27.33,7.28
2019-09-14,6.32,27.79,21.23
2019-09-15,0.74,28.13,20.09
2019-09-16,1.78,28.05,20.44
2019-09-17,3.17,29.0,22.8
2019-09-18,6.42,29.93,21.77
2019-09-19,0.85,28.88,23.08
2019-09-20,1.75,28.44,19.55
2019-09-21,5.97,29.02,12.76
2019-09-22,9.65,29.22,21.12
2019-09-23,13.96,28.13,21.09
2019-09-24,26.32,27.0,15.78
2019-09-25,11.45,26.61,12.23
2019-09-26,8.4,26.41,14.9
2019-09-27,1.61,26.37,18.94
2019-09-28,2.12,26.43,16.45
2019-09-29,5.81,25.98,10.09
2019-09-30,44.44,26.6,14.73
2019-10-01,45.04,26.04,6.61
2019-10-02,31.83,26.87,13.91
2019-10-03,7.56,27.23,17.15
2019-10-04,3.18,27.17,17.33
2019-10-05,5.54,27.35,18.23
2019-10-06,12.01,27.45,9.96
2019-10-07,12.24,26.88,18.97
2019-10-08,10.25,26.84,20.15
2019-10-09,9.02,25.67,11.19
2019-10-10,51.56,25.31,3.82
2019-10-11,61.57,26.34,10.93
2019-10-12,7.65,26.61,20.77
2019-10-13,0.0,25.56,21.26
2019-10-14,0.0,25.59,20.99
2019-10-15,1.01,26.21,19.07
2019-10-16,11.63,28.06,18.96
2019-10-17,7.24,27.62,21.12
2019-10-18,3.9,27.27,20.89
2019-10-19,0.0,26.92,20.53
2019-10-20,0.0,26.46,20.35
2019-10-21,4.11,26.25,19.06
2019-10-22,2.18,26.48,16.97
2019-10-23,1.39,26.04,17.1
2019-10-24,1.21,23.51,13.09
2019-10-25,6.16,25.43,10.85
2019-10-26,21.87,26.57,15.1
2019-10-27,6.54,25.83,17.11
2019-10-28,2.06,24.82,18.93
2019-10-29,0.0,24.44,18.41
2019-10-30,0.0,24.62,19.4
2019-10-31,0.0,24.96,18.03
2019-11-01,0.0,25.05,18.51
2019-11-02,0.0,25.1,19.83
2019-11-03,0.0,25.11,19.5
2019-11-04,0.0,25.59,18.44
2019-11-05,0.0,25.49,18.48
2019-11-06,0.0,24.6,16.41
2019-11-07,0.0,24.89,17.7
2019-11-08,8.81,24.16,5.26
2019-11-09,31.64,24.3,6.06
2019-11-10,70.4,24.42,3.54
2019-11-11,64.6,25.1,8.94
2019-11-12,12.38,23.68,17.41
2019-11-13,0.0,23.05,18.62
2019-11-14,0.0,23.68,18.86
2019-11-15,0.01,23.66,18.94
2019-11-16,0.08,23.34,18.78
2019-11-17,0.0,23.39,17.98
2019-11-18,0.0,22.91,17.83
2019-11-19,0.0,22.76,17.99
2019-11-20,0.0,21.79,17.19
2019-11-21,0.0,21.51,17.73
2019-11-22,0.0,21.65,17.66
2019-11-23,0.0,21.89,17.44
2019-11-24,0.0,21.58,17.14
2019-11-25,0.0,21.33,17.38
2019-11-26,0.0,21.94,17.66
2019-11-27,0.0,22.1,17.78
2019-11-28,0.0,22.25,17.51
2019-11-29,0.0,22.62,17.53
2019-11-30,0.0,22.27,17.07
2019-12-01,0.0,20.79,15.45
2019-12-02,0.0,19.7,14.79
2019-12-03,0.0,19.05,16.93
2019-12-04,0.0,18.84,17.31
2019-12-05,0.0,21.1,16.89
2019-12-06,0.0,21.48,16.66
2019-12-07,0.0,20.89,16.96
2019-12-08,0.0,21.85,15.0
2019-12-09,0.0,21.19,15.68
2019-12-10,0.0,20.43,14.87
2019-12-11,0.0,20.2,14.22
2019-12-12,0.0,19.27,15.55
2019-12-13,0.0,18.82,16.19
2019-12-14,0.0,19.26,15.92
2019-12-15,0.0,19.26,16.13
2019-12-16,0.0,19.1,15.67
2019-12-17,0.0,18.55,15.33
2019-12-18,0.0,16.96,15.79
2019-12-19,0.0,15.08,9.07
2019-12-20,0.0,14.84,14.15
2019-12-21,0.0,14.88,11.64
2019-12-22,0.0,14.86,15.04
2019-12-23,0.0,15.79,13.4
2019-12-24,0.0,15.62,16.24
2019-12-25,0.0,15.17,14.63
2019-12-26,0.3,16.78,12.17
2019-12-27,18.2,15.12,6.05
2019-12-28,0.14,14.32,8.48
2019-12-29,0.07,15.85,9.86
2019-12-30,0.0,17.28,13.53
2019-12-31,0.0,18.68,16.22
2020-01-01,0.11,20.21,13.6
2020-01-02,0.07,20.05,7.4
2020-01-03,81.42,18.19,4.99
2020-01-04,27.24,17.88,9.64
2020-01-05,13.82,18.05,14.56
2020-01-06,0.21,15.24,16.54
2020-01-07,0.0,14.61,16.05
2020-01-08,0.0,15.45,15.58
2020-01-09,0.07,16.95,14.98
2020-01-10,0.85,17.08,15.06
2020-01-11,0.96,14.96,13.23
2020-01-12,0.0,15.21,12.12
2020-01-13,0.0,15.43,8.96
2020-01-14,0.0,15.62,15.33
2020-01-15,0.0,16.52,17.4
2020-01-16,0.0,17.96,17.61
2020-01-17,0.0,19.19,18.02
2020-01-18,0.0,19.68,18.08
2020-01-19,0.0,19.12,17.33
2020-01-20,0.0,17.01,14.85
2020-01-21,0.0,15.11,16.76
2020-01-22,0.0,14.55,18.08
2020-01-23,0.0,16.47,14.37
2020-01-24,0.0,16.22,15.68
2020-01-25,0.0,14.79,17.22
2020-01-26,0.0,15.11,16.8
2020-01-27,0.0,15.33,15.33
2020-01-28,0.0,16.4,14.73
2020-01-29,0.02,17.57,6.12
2020-01-30,0.08,18.19,9.42
2020-01-31,0.21,18.0,14.42
2020-02-01,0.0,16.83,17.23
2020-02-02,0.0,16.2,16.38
2020-02-03,0.0,14.26,19.49
2020-02-04,0.0,14.38,19.59
2020-02-05,0.0,15.66,16.78
2020-02-06,0.0,16.94,18.61
2020-02-07,0.0,16.77,16.22
2020-02-08,0.0,17.51,13.57
2020-02-09,0.0,17.7,10.85
2020-02-10,0.01,15.94,19.72
2020-02-11,0.0,15.77,20.4
2020-02-12,0.0,15.9,19.95
2020-02-13,0.0,16.99,18.14
2020-02-14,0.0,18.17,17.5
2020-02-15,0.0,18.93,17.58
2020-02-16,0.0,20.22,17.91
2020-02-17,0.0,20.53,19.47
2020-02-18,0.0,20.94,19.59
2020-02-19,0.0,21.04,19.04
2020-02-20,0.0,21.08,19.3
2020-02-21,0.0,20.68,21.45
2020-02-22,0.0,21.96,20.65
2020-02-23,0.0,22.8,19.97
2020-02-24,0.0,22.13,17.73
2020-02-25,1.13,21.25,12.06
2020-02-26,3.78,19.85,3.24
2020-02-27,1.04,19.93,20.04
2020-02-28,0.21,20.15,22.43
2020-02-29,0.0,21.15,22.52
2020-03-01,0.0,22.25,22.9
2020-03-02,0.21,22.79,21.47
2020-03-03,16.45,23.43,17.56
2020-03-04,14.88,23.44,13.58
2020-03-05,0.55,23.53,18.22
2020-03-06,0.17,23.64,9.46
2020-03-07,1.22,22.79,9.93
2020-03-08,0.37,23.56,19.45
2020-03-09,0.0,22.49,23.47
2020-03-10,0.0,21.04,24.2
2020-03-11,0.0,22.46,23.55
2020-03-12,0.0,24.91,22.5
2020-03-13,0.0,24.82,22.62
2020-03-14,0.0,23.99,23.86
2020-03-15,0.0,23.01,22.11
2020-03-16,0.0,22.96,20.31
2020-03-17,0.0,23.59,22.33
2020-03-18,0.0,24.05,22.32
2020-03-19,0.0,24.26,21.48
2020-03-20,0.01,24.37,21.4
2020-03-21,0.01,24.95,21.24
2020-03-22,0.71,23.95,17.34
2020-03-23,0.22,23.98,22.35
2020-03-24,0.2,24.33,21.03
2020-03-25,0.33,25.45,23.3
2020-03-26,0.1,26.29,22.01
2020-03-27,0.0,26.67,24.41
2020-03-28,0.0,27.12,24.42
2020-03-29,0.0,28.25,24.39
2020-03-30,0.0,27.77,25.69
2020-03-31,0.0,27.27,26.23
2020-04-01,0.0,26.43,26.01
2020-04-02,0.58,27.16,24.27
2020-04-03,6.29,27.56,21.14
2020-04-04,12.65,26.81,18.69
2020-04-05,11.48,26.63,13.04
2020-04-06,8.7,26.66,23.08
2020-04-07,11.59,26.84,24.3
2020-04-08,0.01,26.75,13.97
2020-04-09,0.0,25.69,17.89
2020-04-10,0.02,27.68,25.32
2020-04-11,0.53,28.1,25.59
2020-04-12,0.53,27.6,24.07
2020-04-13,0.02,27.4,24.87
2020-04-14,0.0,28.15,25.19
2020-04-15,0.35,27.9,24.06
2020-04-16,7.93,27.27,22.92
2020-04-17,6.42,27.42,15.63
2020-04-18,22.27,27.09,22.26
2020-04-19,20.32,27.36,25.53
2020-04-20,34.3,26.2,21.84
2020-04-21,6.1,27.61,7.32
2020-04-22,2.51,26.12,14.72
2020-04-23,6.24,26.61,19.75
2020-04-24,20.48,25.54,18.04
2020-04-25,46.4,26.0,15.31
2020-04-26,30.7,26.1,10.74
2020-04-27,8.92,26.0,21.03
2020-04-28,12.01,25.98,13.57
2020-04-29,16.38,25.66,19.67
2020-04-30,15.42,26.62,14.4
2020-05-01,14.48,26.34,15.83
2020-05-02,16.25,26.59,21.42
2020-05-03,27.87,26.07,15.61
2020-05-04,7.39,27.35,21.07
2020-05-05,21.23,28.17,23.33
2020-05-06,22.31,27.46,17.6
2020-05-07,2.15,27.99,27.48
2020-05-08,3.22,27.78,27.62
2020-05-09,9.89,28.41,27.63
2020-05-10,13.93,29.36,26.69
2020-05-11,0.03,28.8,25.36
2020-05-12,0.03,28.22,22.44
2020-05-13,0.65,28.23,22.55
2020-05-14,11.06,28.44,26.86
2020-05-15,10.89,28.63,24.45
2020-05-16,7.5,28.94,25.56
2020-05-17,8.94,29.22,23.82
2020-05-18,0.0,29.13,24.06
2020-05-19,3.54,28.68,21.36
2020-05-20,50.51,28.16,11.58
2020-05-21,40.47,28.15,12.32
2020-05-22,43.32,28.78,19.31
2020-05-23,9.51,28.7,23.07
2020-05-24,0.52,28.52,22.88
2020-05-25,0.01,28.57,19.5
2020-05-26,6.06,28.18,20.39
2020-05-27,67.39,28.13,6.47
2020-05-28,34.65,27.92,14.15
2020-05-29,17.02,27.9,18.89
2020-05-30,27.0,27.82,13.87
2020-05-31,29.95,28.21,20.29
2020-06-01,30.56,27.6,16.89
2020-06-02,13.58,27.49,11.68
2020-06-03,17.43,27.3,14.33
2020-06-04,34.84,27.9,11.14
2020-06-05,15.65,27.74,20.41
2020-06-06,20.78,28.23,19.77
2020-06-07,32.56,28.12,18.96
2020-06-08,25.24,28.44,18.76
2020-06-09,11.32,29.41,19.55
2020-06-10,20.98,28.71,16.19
2020-06-11,21.91,28.36,19.17
2020-06-12,24.29,28.09,11.46
2020-06-13,27.29,28.42,10.73
2020-06-14,10.96,28.48,22.01
2020-06-15,15.95,28.53,18.49
2020-06-16,15.31,27.96,16.74
2020-06-17,43.45,28.02,3.43
2020-06-18,36.17,27.6,6.14
2020-06-19,26.43,28.41,11.96
2020-06-20,24.41,28.03,22.1
2020-06-21,13.27,27.84,17.37
2020-06-22,10.64,28.11,21.38
2020-06-23,12.56,28.52,20.04
2020-06-24,7.16,28.64,23.66
2020-06-25,5.04,28.54,22.36
2020-06-26,12.05,28.38,19.87
2020-06-27,50.78,28.27,10.59
2020-06-28,12.49,27.63,12.18
2020-06-29,11.01,28.26,21.11
2020-06-30,4.1,28.24,21.31
2020-07-01,12.49,28.32,22.3
2020-07-02,4.2,28.42,16.84
2020-07-03,1.73,28.89,24.05
2020-07-04,9.13,28.28,21.82
2020-07-05,16.69,28.32,14.28
2020-07-06,15.9,28.72,14.92
2020-07-07,18.2,28.45,20.47
2020-07-08,22.9,28.6,14.28
2020-07-09,25.1,28.39,12.33
2020-07-10,23.91,28.71,16.06
2020-07-11,55.04,28.18,8.86
2020-07-12,35.61,28.33,12.08
2020-07-13,17.68,28.16,13.4
2020-07-14,13.3,27.58,19.97
2020-07-15,6.97,28.37,22.69
2020-07-16,5.7,28.29,22.74
2020-07-17,2.83,28.4,22.74
2020-07-18,23.86,27.98,14.85
2020-07-19,38.74,28.11,8.96
2020-07-20,30.61,27.88,9.48
2020-07-21,30.14,28.18,10.69
2020-07-22,61.72,27.24,11.67
2020-07-23,12.38,27.33,12.24
2020-07-24,16.51,27.89,21.75
2020-07-25,1.81,28.23,25.22
2020-07-26,2.16,28.73,22.81
2020-07-27,9.74,28.65,21.41
2020-07-28,17.59,28.49,18.22
2020-07-29,19.95,27.79,20.31
2020-07-30,7.68,28.54,19.51
2020-07-31,4.69,28.64,24.1
2020-08-01,2.73,29.41,21.57
2020-08-02,13.6,29.64,20.15
2020-08-03,9.75,29.36,21.02
2020-08-04,11.48,27.86,16.66
2020-08-05,9.95,28.49,19.25
2020-08-06,7.78,27.87,18.72
2020-08-07,13.88,28.64,16.29
2020-08-08,15.19,28.39,18.38
2020-08-09,1.78,28.32,19.09
2020-08-10,3.6,28.35,20.47
2020-08-11,21.6,28.86,9.81
2020-08-12,9.14,28.85,14.65
2020-08-13,2.07,28.87,23.23
2020-08-14,5.17,28.09,21.94
2020-08-15,40.0,27.9,14.39
2020-08-16,23.49,27.97,14.55
2020-08-17,29.04,27.88,7.7
2020-08-18,16.82,27.74,11.11
2020-08-19,3.12,27.14,13.35
2020-08-20,22.75,26.63,7.28
2020-08-21,17.77,26.93,14.04
2020-08-22,39.9,27.14,6.2
2020-08-23,20.84,27.5,16.57
2020-08-24,38.99,28.01,22.66
2020-08-25,11.96,27.42,15.18
2020-08-26,3.71,26.99,16.11
2020-08-27,9.58,27.38,17.3
2020-08-28,9.05,27.77,19.6
2020-08-29,12.96,28.07,20.13
2020-08-30,4.63,28.48,16.23
2020-08-31,16.99,28.71,12.57
2020-09-01,11.66,27.95,14.62
2020-09-02,16.01,27.63,20.96
2020-09-03,2.04,28.71,23.37
2020-09-04,0.6,28.93,23.33
2020-09-05,0.23,28.84,19.2
2020-09-06,2.1,28.11,20.21
2020-09-07,2.98,27.51,19.95
2020-09-08,2.29,28.32,19.93
2020-09-09,1.89,28.76,17.74
2020-09-10,25.53,28.44,15.95
2020-09-11,22.24,27.92,16.64
2020-09-12,15.07,28.41,17.07
2020-09-13,17.16,27.98,12.69
2020-09-14,10.95,27.74,15.6
2020-09-15,19.14,28.06,8.03
2020-09-16,13.19,27.91,18.33
2020-09-17,12.6,28.55,17.74
2020-09-18,1.52,29.55,22.34
2020-09-19,1.37,29.39,22.76
2020-09-20,6.39,30.18,13.97
2020-09-21,19.37,28.21,15.18
2020-09-22,32.91,28.11,6.3
2020-09-23,40.4,27.9,8.35
2020-09-24,43.23,27.86,5.76
2020-09-25,36.54,27.75,8.31
2020-09-26,48.75,27.73,9.66
2020-09-27,56.7,27.57,15.11
2020-09-28,18.87,27.94,20.01
2020-09-29,9.0,28.09,16.9
2020-09-30,19.03,28.33,13.41
2020-10-01,20.33,27.83,17.91
2020-10-02,4.63,27.81,19.2
2020-10-03,20.97,27.95,20.07
2020-10-04,7.73,28.17,17.77
2020-10-05,19.59,27.73,13.4
2020-10-06,19.84,27.41,14.2
2020-10-07,7.31,27.38,18.14
2020-10-08,0.58,28.38,20.17
2020-10-09,0.3,28.91,21.03
2020-10-10,0.49,29.1,19.48
2020-10-11,3.77,29.05,20.98
2020-10-12,8.99,28.86,18.79
2020-10-13,8.75,29.18,20.22
2020-10-14,10.79,28.95,19.43
2020-10-15,3.38,28.61,20.38
2020-10-16,1.88,28.68,20.57
2020-10-17,7.26,28.41,17.0
2020-10-18,25.94,27.44,10.67
2020-10-19,10.81,27.99,18.52
2020-10-20,5.61,26.91,15.34
2020-10-21,6.64,25.86,12.34
2020-10-22,67.46,25.75,1.49
2020-10-23,112.14,26.85,1.44
2020-10-24,28.52,27.15,11.04
2020-10-25,19.6,27.35,14.47
2020-10-26,1.96,26.69,18.91
2020-10-27,0.0,26.36,19.5
2020-10-28,0.0,26.01,19.23
2020-10-29,1.82,27.09,19.07
2020-10-30,8.55,27.78,17.62
2020-10-31,48.61,25.97,10.22
2020-11-01,38.63,25.33,7.97
2020-11-02,7.65,25.97,8.52
2020-11-03,26.1,25.98,10.83
2020-11-04,25.36,26.54,10.63
2020-11-05,0.25,23.53,18.12
2020-11-06,0.15,20.91,19.25
2020-11-07,0.0,21.5,19.73
2020-11-08,0.0,23.68,19.27
2020-11-09,0.0,24.6,19.25
2020-11-10,0.0,24.47,18.77
2020-11-11,0.0,24.47,18.79
2020-11-12,0.0,25.31,18.7
2020-11-13,0.0,25.04,18.35
2020-11-14,0.0,24.52,18.77
2020-11-15,0.0,23.56,18.49
2020-11-16,0.0,23.43,18.05
2020-11-17,0.0,23.6,17.02
2020-11-18,0.0,23.25,16.52
2020-11-19,0.0,21.93,15.83
2020-11-20,0.0,23.18,16.47
2020-11-21,7.0,23.59,9.38
2020-11-22,12.94,21.48,14.64
2020-11-23,0.01,18.09,17.35
2020-11-24,0.0,18.74,14.18
2020-11-25,0.0,20.48,14.89
2020-11-26,0.0,21.04,16.78
2020-11-27,0.0,20.85,17.96
2020-11-28,0.0,20.81,16.82
2020-11-29,0.0,21.37,17.66
2020-11-30,0.0,21.05,17.58
2020-12-01,0.0,21.42,17.69
2020-12-02,0.0,21.15,17.15
2020-12-03,0.0,21.33,16.42
2020-12-04,0.0,20.71,15.72
2020-12-05,0.0,20.71,15.65
2020-12-06,0.0,20.7,14.65
2020-12-07,0.0,19.54,14.74
2020-12-08,0.0,19.37,13.77
2020-12-09,0.0,18.97,10.84
2020-12-10,0.0,18.33,12.27
2020-12-11,0.0,18.07,12.27
2020-12-12,0.0,18.1,13.78
2020-12-13,0.0,18.41,14.61
2020-12-14,0.0,18.69,15.9
2020-12-15,0.0,18.28,15.72
2020-12-16,0.0,18.43,15.38
2020-12-17,0.0,18.21,15.27
2020-12-18,0.0,17.08,15.22
2020-12-19,0.0,14.71,16.64
2020-12-20,0.0,14.17,16.91
2020-12-21,0.0,15.65,16.75
2020-12-22,0.0,17.67,15.85
2020-12-23,0.03,17.29,16.12
2020-12-24,0.0,17.8,16.48
2020-12-25,0.0,17.26,16.9
2020-12-26,0.0,16.89,17.14
2020-12-27,0.0,15.89,17.27
2020-12-28,0.0,16.0,17.18
2020-12-29,0.0,15.83,16.94
2020-12-30,0.0,16.09,17.18
2020-12-31,0.0,16.62,17.41
2021-01-01,0.0,17.13,17.35
2021-01-02,0.0,17.02,17.15
2021-01-03,0.0,17.48,16.96
2021-01-04,0.0,18.05,17.12
2021-01-05,0.0,18.17,17.04
2021-01-06,0.0,18.9,17.28
2021-01-07,0.0,20.44,16.89
2021-01-08,0.0,19.97,16.87
2021-01-09,0.0,19.1,15.92
2021-01-10,0.0,19.8,14.38
2021-01-11,0.0,20.49,12.17
2021-01-12,0.0,19.02,14.67
2021-01-13,0.0,16.97,14.92
2021-01-14,0.0,15.75,12.53
2021-01-15,0.19,15.74,14.51
2021-01-16,0.0,15.5,14.12
2021-01-17,0.0,15.73,15.16
2021-01-18,0.0,16.4,16.35
2021-01-19,0.0,17.34,13.45
2021-01-20,0.32,17.97,7.33
2021-01-21,0.12,18.89,11.29
2021-01-22,0.08,15.91,16.4
2021-01-23,0.0,15.81,15.83
2021-01-24,0.0,16.45,16.63
2021-01-25,0.0,16.0,17.19
2021-01-26,0.0,15.83,17.7
2021-01-27,0.0,14.97,18.62
2021-01-28,0.0,14.84,19.07
2021-01-29,0.0,15.74,18.51
2021-01-30,0.0,15.82,13.98
2021-01-31,0.0,14.29,17.4
2021-02-01,0.0,13.72,18.64
2021-02-02,0.0,14.11,18.97
2021-02-03,0.0,15.35,19.58
2021-02-04,0.0,17.48,20.25
2021-02-05,0.0,19.02,20.25
2021-02-06,0.0,18.79,19.58
2021-02-07,0.01,17.32,15.31
2021-02-08,0.0,17.03,18.41
2021-02-09,0.0,17.29,20.14
2021-02-10,0.0,18.16,20.27
2021-02-11,0.0,19.4,19.15
2021-02-12,0.0,19.38,18.28
2021-02-13,0.0,18.8,18.72
2021-02-14,0.0,19.34,18.88
2021-02-15,0.0,21.17,17.14
2021-02-16,0.0,20.46,18.46
2021-02-17,0.0,19.48,20.52
2021-02-18,0.0,21.73,20.85
2021-02-19,0.0,22.16,19.17
2021-02-20,0.0,21.22,8.5
2021-02-21,0.0,20.95,19.46
2021-02-22,0.0,20.28,21.17
2021-02-23,0.0,21.07,21.65
2021-02-24,0.0,21.49,19.6
2021-02-25,0.0,22.52,19.14
2021-02-26,0.0,22.91,19.17
2021-02-27,0.0,22.92,18.92
2021-02-28,0.0,23.68,18.99
2021-03-01,0.0,24.04,19.28
2021-03-02,0.0,24.9,21.3
2021-03-03,0.0,24.27,20.93
2021-03-04,0.0,23.83,21.29
2021-03-05,0.0,23.72,19.36
2021-03-06,0.29,24.54,19.55
2021-03-07,0.52,24.51,19.68
2021-03-08,0.41,24.39,19.72
2021-03-09,0.22,24.84,18.87
2021-03-10,0.46,24.87,15.08
2021-03-11,2.36,25.81,18.98
2021-03-12,12.64,26.36,19.84
2021-03-13,0.18,25.73,19.94
2021-03-14,0.12,24.82,20.2
2021-03-15,0.1,24.73,23.66
2021-03-16,0.0,25.3,23.06
2021-03-17,0.0,25.61,23.87
2021-03-18,0.0,26.7,23.07
2021-03-19,0.0,27.11,19.92
2021-03-20,0.0,27.06,18.64
2021-03-21,0.0,28.95,16.24
