date,sm_rootzone
2019-02-05,0.2458571125
2019-02-06,0.24492795
2019-02-07,0.2435339625
2019-02-08,0.2431772875
2019-02-09,0.24355215
2019-02-10,0.2424860375
2019-02-11,0.24060985000000001
2019-02-12,0.2395121125
2019-02-13,0.2381948875
2019-02-14,0.2369009125
2019-02-15,0.235668875
2019-02-16,0.2347256375
2019-02-17,0.2375889625
2019-02-18,0.237547725
2019-02-19,0.2360647
2019-02-20,0.2349862
2019-02-21,0.23338443749999999
2019-02-22,0.2319600875
2019-02-23,0.231041375
2019-02-24,0.2286654375
2019-02-25,0.230660325
2019-02-26,0.2283556875
2019-02-27,0.22933195
2019-02-28,0.2322368625
2019-03-01,0.23316245
2019-03-02,0.2310041875
2019-03-03,0.2284419625
2019-03-04,0.22659245
2019-03-05,0.2279063875
2019-03-06,0.225798225
2019-03-07,0.2237908
2019-03-08,0.2213109125
2019-03-09,0.2195588
2019-03-10,0.2182139875
2019-03-11,0.2172367
2019-03-12,0.214973525
2019-03-13,0.2125973625
2019-03-14,0.2104757
2019-03-15,0.2085981
2019-03-16,0.20724884999999998
2019-03-17,0.2053001375
2019-03-18,0.2035707125
2019-03-19,0.201578225
2019-03-20,0.2000591
2019-03-21,0.1988510125
2019-03-22,0.2024305
2019-03-23,0.206591325
2019-03-24,0.2017636
2019-03-25,0.1989661625
2019-03-26,0.196754475
2019-03-27,0.1959353625
2019-03-28,0.1948060875
2019-03-29,0.19193
2019-03-30,0.1907646375
2019-03-31,0.202638375
2019-04-01,0.218424425
2019-04-02,0.21921508750000002
2019-04-03,0.2125021375
2019-04-04,0.211671825
2019-04-05,0.228735825
2019-04-06,0.22477585
2019-04-07,0.2312946375
2019-04-08,0.2269662625
2019-04-09,0.234252225
2019-04-10,0.2330063875
2019-04-11,0.2269093625
2019-04-12,0.22330258749999998
2019-04-13,0.2191313
2019-04-14,0.21538325
2019-04-15,0.2157949625
2019-04-16,0.2185794625
2019-04-17,0.227611075
2019-04-18,0.2225006
2019-04-19,0.2178470375
2019-04-20,0.21666005
2019-04-21,0.2142383
2019-04-22,0.215467675
2019-04-23,0.2093099625
2019-04-24,0.20622785
2019-04-25,0.2040390125
2019-04-26,0.2011358875
2019-04-27,0.204137025
2019-04-28,0.2123066125
2019-04-29,0.230230025
2019-04-30,0.2366412625
2019-05-01,0.24468951249999998
2019-05-02,0.24713205
2019-05-03,0.2609724875
2019-05-04,0.2682210875
2019-05-05,0.265657725
2019-05-06,0.2667417125
2019-05-07,0.26252205
2019-05-08,0.2647150875
2019-05-09,0.2743503125
2019-05-10,0.2793352
2019-05-11,0.2814814
2019-05-12,0.281117425
2019-05-13,0.279658475
2019-05-14,0.2844015
2019-05-15,0.28959495
2019-05-16,0.2829509625
2019-05-17,0.2935893125
2019-05-18,0.3136288625
2019-05-19,0.3112745125
2019-05-20,0.3012912125
2019-05-21,0.30047833749999997
2019-05-22,0.3121446375
2019-05-23,0.32834185
2019-05-24,0.3315750375
2019-05-25,0.32571866250000003
2019-05-26,0.3218404875
2019-05-27,0.31716955
2019-05-28,0.3118909625
2019-05-29,0.308313
2019-05-30,0.31176098750000003
2019-05-31,0.3119027125
2019-06-01,0.31356846250000003
2019-06-02,0.3129012125
2019-06-03,0.31691871250000003
2019-06-04,0.3343360375
2019-06-05,0.3398175625
2019-06-06,0.32625105
2019-06-07,0.3226998375
2019-06-08,0.31990015
2019-06-09,0.318388525
2019-06-10,0.31848545
2019-06-11,0.31585295
2019-06-12,0.312308275
2019-06-13,0.312147725
2019-06-14,0.325893375
2019-06-15,0.3300658375
2019-06-16,0.3251399625
2019-06-17,0.321637775
2019-06-18,0.3188495
2019-06-19,0.3172534
2019-06-20,0.3255070625
2019-06-21,0.3295202625
2019-06-22,0.3253590375
2019-06-23,0.3198359125
2019-06-24,0.3177008
2019-06-25,0.33306271249999997
2019-06-26,0.358243275
2019-06-27,0.3643243625
2019-06-28,0.38206707500000003
2019-06-29,0.379322875
2019-06-30,0.3761669125
2019-07-01,0.3707850625
2019-07-02,0.369526925
2019-07-03,0.366123925
2019-07-04,0.3599067375
2019-07-05,0.3560570125
2019-07-06,0.3590356
2019-07-07,0.3603204625
2019-07-08,0.3624785125
2019-07-09,0.3669536875
2019-07-10,0.3753453375
2019-07-11,0.39128585
2019-07-12,0.4063377
2019-07-13,0.4136914125
2019-07-14,0.415282275
2019-07-15,0.416299325
2019-07-16,0.41266385
2019-07-17,0.4052910375
2019-07-18,0.3966860875
2019-07-19,0.39021055
2019-07-20,0.3863585375
2019-07-21,0.3958081125
2019-07-22,0.4007143
2019-07-23,0.4059364625
2019-07-24,0.4065966125
2019-07-25,0.4082532875
2019-07-26,0.4055099
2019-07-27,0.4046859
2019-07-28,0.3968254625
2019-07-29,0.3891269375
2019-07-30,0.3868373375
2019-07-31,0.3915004125
2019-08-01,0.3864711625
2019-08-02,0.3798570125
2019-08-03,0.3844770625
2019-08-04,0.3808606875
2019-08-05,0.374188425
2019-08-06,0.3652151875
2019-08-07,0.36391195
2019-08-08,0.362168475
2019-08-09,0.3577943375
2019-08-10,0.3527594625
2019-08-11,0.3464825625
2019-08-12,0.34014893749999997
2019-08-13,0.342493475
2019-08-14,0.34655345
2019-08-15,0.3490346625
2019-08-16,0.3609433
2019-08-17,0.3655864625
2019-08-18,0.3608857
2019-08-19,0.3548387625
2019-08-20,0.349045525
2019-08-21,0.348031475
2019-08-22,0.3486547875
2019-08-23,0.3533378
2019-08-24,0.3601072125
2019-08-25,0.354532275
2019-08-26,0.3492858875
2019-08-27,0.34469195
2019-08-28,0.344273675
2019-08-29,0.3397559125
2019-08-30,0.3357518
2019-08-31,0.335152025
2019-09-01,0.3310501875
2019-09-02,0.32707195
2019-09-03,0.32931896250000003
2019-09-04,0.3390541375
2019-09-05,0.3422899
2019-09-06,0.3389189625
2019-09-07,0.3418321125
2019-09-08,0.341653375
2019-09-09,0.33980895
2019-09-10,0.33926365
2019-09-11,0.3376095375
2019-09-12,0.3380783625
2019-09-13,0.34511
2019-09-14,0.34230082500000003
2019-09-15,0.3394610625
2019-09-16,0.338714075
2019-09-17,0.33604495
2019-09-18,0.3319506375
2019-09-19,0.3273504
2019-09-20,0.3235421375
2019-09-21,0.32274235
2019-09-22,0.331570775
2019-09-23,0.34216413749999997
2019-09-24,0.34419072500000003
2019-09-25,0.3522587
2019-09-26,0.3492355125
2019-09-27,0.34264255
2019-09-28,0.3394312125
2019-09-29,0.3407525875
2019-09-30,0.3455077375
2019-10-01,0.35199081249999997
2019-10-02,0.37090151250000003
2019-10-03,0.367471325
2019-10-04,0.361739425
2019-10-05,0.3549862625
2019-10-06,0.35043057499999997
2019-10-07,0.35089210000000004
2019-10-08,0.34752622499999997
2019-10-09,0.34462187499999997
2019-10-10,0.344302975
2019-10-11,0.33951102499999997
2019-10-12,0.334453
2019-10-13,0.3305184125
2019-10-14,0.325717575
2019-10-15,0.3225382375
2019-10-16,0.32054003750000004
2019-10-17,0.317851225
2019-10-18,0.3146693
2019-10-19,0.3131651
2019-10-20,0.3119727
2019-10-21,0.3097108375
2019-10-22,0.3090768625
2019-10-23,0.30926865000000003
2019-10-24,0.32531885
2019-10-25,0.326079775
2019-10-26,0.33826097499999996
2019-10-27,0.33010269999999997
2019-10-28,0.3241919625
2019-10-29,0.3214344
2019-10-30,0.3188337375
2019-10-31,0.31732325
2019-11-01,0.315406825
2019-11-02,0.3139067625
2019-11-03,0.3134034375
2019-11-04,0.312439025
2019-11-05,0.311537475
2019-11-06,0.309861
2019-11-07,0.3094782375
2019-11-08,0.3107086
2019-11-09,0.3152181125
2019-11-10,0.313743275
2019-11-11,0.314053725
2019-11-12,0.3111518
2019-11-13,0.309173675
2019-11-14,0.3073208375
2019-11-15,0.306132325
2019-11-16,0.3052487625
2019-11-17,0.3040282625
2019-11-18,0.3031872375
2019-11-19,0.3027684375
2019-11-20,0.3023983625
2019-11-21,0.3019181625
2019-11-22,0.3008478375
2019-11-23,0.300204725
2019-11-24,0.299813325
2019-11-25,0.298105725
2019-11-26,0.297721425
2019-11-27,0.297627625
2019-11-28,0.2969187375
2019-11-29,0.2961457125
2019-11-30,0.294223175
2019-12-01,0.2932875625
2019-12-02,0.2927704625
2019-12-03,0.29109565
2019-12-04,0.29072560000000003
2019-12-05,0.2896286375
2019-12-06,0.2886881
2019-12-07,0.2877093875
2019-12-08,0.28524696250000003
2019-12-09,0.2840716875
2019-12-10,0.2829398875
2019-12-11,0.2831022125
2019-12-12,0.2825820625
2019-12-13,0.2814955125
2019-12-14,0.2807538625
2019-12-15,0.2799240375
2019-12-16,0.2786296625
2019-12-17,0.2780591875
2019-12-18,0.2779507625
2019-12-19,0.277241625
2019-12-20,0.2771054375
2019-12-21,0.2765087625
2019-12-22,0.2756596
2019-12-23,0.2750014
2019-12-24,0.2731722625
2019-12-25,0.2721233
2019-12-26,0.2711158375
2019-12-27,0.2714234125
2019-12-28,0.270990725
2019-12-29,0.2698751875
2019-12-30,0.2691690625
2019-12-31,0.2681764875
2020-01-01,0.2676037375
2020-01-02,0.2683654
2020-01-03,0.2775511
2020-01-04,0.27648785
2020-01-05,0.2740810375
2020-01-06,0.2723255375
2020-01-07,0.2709158625
2020-01-08,0.269758125
2020-01-09,0.271630325
2020-01-10,0.270521075
2020-01-11,0.2677754125
2020-01-12,0.2674758875
2020-01-13,0.2665038
2020-01-14,0.2662738625
2020-01-15,0.26532515
2020-01-16,0.2644746375
2020-01-17,0.26445105
2020-01-18,0.2631666625
2020-01-19,0.261947575
2020-01-20,0.26169128750000004
2020-01-21,0.2612058625
2020-01-22,0.2608373
2020-01-23,0.25987755
2020-01-24,0.259088425
2020-01-25,0.2585884125
2020-01-26,0.2573755
2020-01-27,0.25627927500000003
2020-01-28,0.25642716249999997
2020-01-29,0.2564038
2020-01-30,0.256371725
2020-01-31,0.2555601
2020-02-01,0.2546291625
2020-02-02,0.2536414375
2020-02-03,0.2526853875
2020-02-04,0.251629
2020-02-05,0.2518163
2020-02-06,0.2509416375
2020-02-07,0.250554875
2020-02-08,0.24984048749999999
2020-02-09,0.249787775
2020-02-10,0.24797095
2020-02-11,0.2470533375
2020-02-12,0.2455868125
2020-02-13,0.2454175625
2020-02-14,0.2448642625
2020-02-15,0.2443667125
2020-02-16,0.243418575
2020-02-17,0.24264360000000001
2020-02-18,0.241161375
2020-02-19,0.2398908375
2020-02-20,0.2380323
2020-02-21,0.2374613125
2020-02-22,0.23650737500000002
2020-02-23,0.2348919125
2020-02-24,0.233633575
2020-02-25,0.23417445
2020-02-26,0.2316686875
2020-02-27,0.2305394375
2020-02-28,0.226769275
2020-02-29,0.2267286125
2020-03-01,0.225507075
2020-03-02,0.2241080875
2020-03-03,0.2231329375
2020-03-04,0.2222186125
2020-03-05,0.22242428749999998
2020-03-06,0.222273825
2020-03-07,0.222229075
2020-03-08,0.222233125
2020-03-09,0.22100165
2020-03-10,0.219513475
2020-03-11,0.2173471125
2020-03-12,0.2151967
2020-03-13,0.21308475
2020-03-14,0.2106847875
2020-03-15,0.20800185
2020-03-16,0.2065494375
2020-03-17,0.20497798750000001
