date,rainfall_mm,temp_c,solar_rad_kwh_m2
2020-11-18,0.01,21.53,16.11
2020-11-19,0.0,20.73,15.4
2020-11-20,0.0,21.66,15.0
2020-11-21,0.02,21.81,10.96
2020-11-22,0.01,20.56,12.02
2020-11-23,0.0,18.97,16.01
2020-11-24,0.0,19.81,15.92
2020-11-25,0.0,21.03,15.99
2020-11-26,0.0,21.48,13.83
2020-11-27,0.0,22.0,12.41
2020-11-28,0.0,22.94,14.8
2020-11-29,0.0,22.27,16.45
2020-11-30,0.0,21.68,16.36
2020-12-01,0.0,21.22,16.42
2020-12-02,0.0,20.38,15.51
2020-12-03,0.0,19.85,15.02
2020-12-04,0.0,19.36,14.87
2020-12-05,0.01,19.14,14.34
2020-12-06,0.0,18.97,13.69
2020-12-07,0.0,18.8,12.97
2020-12-08,0.0,18.79,12.74
2020-12-09,0.0,18.42,10.48
2020-12-10,0.01,18.47,12.02
2020-12-11,0.0,18.15,10.08
2020-12-12,0.0,17.83,8.73
2020-12-13,0.0,17.92,11.46
2020-12-14,0.0,17.92,14.46
2020-12-15,0.0,17.57,10.45
2020-12-16,0.0,18.1,12.29
2020-12-17,0.0,17.56,10.75
2020-12-18,0.0,16.36,13.46
2020-12-19,0.0,14.87,15.29
2020-12-20,0.0,15.9,15.56
2020-12-21,0.0,16.76,15.46
2020-12-22,0.0,16.4,15.24
2020-12-23,0.0,16.56,14.9
2020-12-24,0.0,17.14,13.4
2020-12-25,0.0,17.27,15.28
2020-12-26,0.0,16.69,15.84
2020-12-27,0.0,16.64,15.68
2020-12-28,0.0,16.32,15.57
2020-12-29,0.0,16.84,15.54
2020-12-30,0.0,17.4,15.64
2020-12-31,0.0,17.53,15.72
2021-01-01,0.0,17.5,15.97
2021-01-02,0.0,16.85,16.13
2021-01-03,0.0,17.31,15.8
2021-01-04,0.0,18.74,15.38
2021-01-05,0.0,19.02,15.58
2021-01-06,0.0,20.02,15.81
2021-01-07,0.0,19.59,15.18
2021-01-08,0.0,19.47,14.45
2021-01-09,0.0,18.0,13.41
2021-01-10,0.0,18.13,11.02
2021-01-11,0.0,18.86,9.93
2021-01-12,0.0,17.77,11.5
2021-01-13,0.0,16.07,12.84
2021-01-14,0.0,15.62,12.11
2021-01-15,0.0,15.52,13.11
2021-01-16,0.0,15.63,13.09
2021-01-17,0.0,16.87,13.43
2021-01-18,0.0,17.69,13.59
2021-01-19,0.0,16.37,11.42
2021-01-20,3.85,16.13,6.7
2021-01-21,0.74,16.94,8.56
2021-01-22,0.04,16.35,14.09
2021-01-23,0.0,15.98,12.6
2021-01-24,0.0,16.17,12.38
2021-01-25,0.0,16.12,15.01
2021-01-26,0.0,16.56,16.1
2021-01-27,0.0,16.51,14.59
2021-01-28,0.0,17.39,13.46
2021-01-29,0.0,17.14,12.82
2021-01-30,0.0,16.09,12.03
2021-01-31,0.0,15.11,15.38
2021-02-01,0.0,14.48,16.01
2021-02-02,0.0,16.13,17.66
2021-02-03,0.0,17.57,18.35
2021-02-04,0.0,19.58,18.77
2021-02-05,0.0,18.66,18.37
2021-02-06,0.0,18.85,18.83
2021-02-07,1.16,17.83,9.86
2021-02-08,0.0,18.88,18.14
2021-02-09,0.0,19.02,19.01
2021-02-10,0.0,18.68,19.22
2021-02-11,0.0,18.98,16.91
2021-02-12,0.0,19.12,16.47
2021-02-13,0.0,19.37,17.1
2021-02-14,0.0,19.61,18.1
2021-02-15,0.0,19.61,16.29
2021-02-16,0.0,19.84,17.4
2021-02-17,0.0,20.54,14.99
2021-02-18,0.0,21.75,18.17
2021-02-19,0.0,21.35,16.73
2021-02-20,0.0,21.5,11.01
2021-02-21,0.0,21.2,20.39
2021-02-22,0.0,21.26,20.88
2021-02-23,0.0,20.77,20.69
2021-02-24,0.0,21.59,17.67
2021-02-25,0.02,21.51,15.7
2021-02-26,0.21,21.01,16.52
2021-02-27,0.0,21.27,17.07
2021-02-28,0.0,23.26,16.89
2021-03-01,0.0,23.74,17.71
2021-03-02,0.0,23.16,20.73
2021-03-03,0.0,24.08,19.68
2021-03-04,0.0,22.05,20.65
2021-03-05,0.64,22.45,17.63
2021-03-06,22.2,23.12,16.58
2021-03-07,14.9,22.53,17.1
2021-03-08,7.18,22.18,15.01
2021-03-09,14.1,22.95,14.66
2021-03-10,6.06,23.36,15.53
2021-03-11,0.04,23.75,19.28
2021-03-12,0.0,24.46,18.55
2021-03-13,0.01,24.24,20.1
2021-03-14,0.2,23.49,20.5
2021-03-15,0.0,23.51,21.12
2021-03-16,0.0,24.28,22.16
2021-03-17,0.0,24.54,22.47
2021-03-18,0.0,24.78,21.73
2021-03-19,0.0,24.78,19.68
2021-03-20,0.0,25.14,18.53
2021-03-21,0.0,25.75,20.07
2021-03-22,0.0,26.91,20.93
2021-03-23,0.0,26.51,22.41
2021-03-24,0.0,26.84,19.19
2021-03-25,0.0,25.81,22.13
2021-03-26,0.0,25.62,22.2
2021-03-27,0.0,26.75,22.27
2021-03-28,0.0,26.37,21.17
2021-03-29,1.0,27.62,20.03
2021-03-30,27.55,24.91,13.69
2021-03-31,17.25,26.12,16.54
2021-04-01,12.2,26.03,20.34
2021-04-02,17.66,25.74,20.04
2021-04-03,5.37,25.77,22.5
2021-04-04,1.28,26.05,22.58
2021-04-05,0.96,26.34,22.66
2021-04-06,0.01,27.13,22.26
2021-04-07,1.21,25.49,20.07
2021-04-08,2.06,26.02,17.24
2021-04-09,22.59,25.82,20.92
2021-04-10,8.26,26.79,16.33
2021-04-11,1.75,27.2,19.89
2021-04-12,1.29,28.6,20.98
2021-04-13,0.29,29.26,21.17
2021-04-14,2.5,26.67,23.01
2021-04-15,3.32,26.65,22.04
2021-04-16,38.75,24.89,21.56
2021-04-17,2.23,24.75,20.56
2021-04-18,30.33,24.88,23.07
2021-04-19,22.52,27.01,22.11
2021-04-20,10.32,25.94,22.68
2021-04-21,15.52,26.27,24.47
2021-04-22,5.92,26.58,17.64
2021-04-23,0.02,27.38,20.49
2021-04-24,0.0,26.9,27.31
2021-04-25,0.0,27.77,25.74
2021-04-26,0.0,28.27,23.86
2021-04-27,1.52,28.89,22.7
2021-04-28,3.77,28.91,21.26
2021-04-29,0.14,28.89,22.46
2021-04-30,0.15,28.86,21.13
2021-05-01,6.32,28.81,19.67
2021-05-02,7.51,27.94,19.4
2021-05-03,28.19,25.77,18.19
2021-05-04,18.1,24.91,13.98
2021-05-05,24.35,25.37,19.37
2021-05-06,9.23,25.27,14.61
2021-05-07,20.61,26.28,20.97
2021-05-08,24.39,25.72,20.57
2021-05-09,2.75,26.42,19.78
2021-05-10,10.31,26.39,23.82
2021-05-11,20.58,26.43,19.08
2021-05-12,9.48,25.88,21.99
2021-05-13,20.94,25.82,11.08
2021-05-14,32.69,25.36,16.91
2021-05-15,7.85,27.36,17.71
2021-05-16,23.22,27.79,16.52
2021-05-17,24.2,28.42,18.28
2021-05-18,16.82,28.39,10.54
2021-05-19,70.02,28.43,19.11
2021-05-20,43.28,28.43,17.16
2021-05-21,10.48,27.7,21.9
2021-05-22,18.15,27.89,23.23
2021-05-23,0.01,29.97,23.74
2021-05-24,0.56,29.92,23.02
2021-05-25,16.89,29.36,22.32
2021-05-26,21.03,28.68,19.17
2021-05-27,7.52,28.48,16.95
2021-05-28,12.16,29.33,22.03
2021-05-29,6.41,28.58,21.45
2021-05-30,11.66,28.36,20.78
2021-05-31,56.91,27.42,11.72
2021-06-01,31.82,27.51,4.48
2021-06-02,17.27,26.73,13.65
2021-06-03,8.54,27.82,17.16
2021-06-04,27.67,27.8,17.98
2021-06-05,57.89,27.28,5.34
2021-06-06,23.76,27.9,10.16
2021-06-07,8.97,27.87,12.24
2021-06-08,11.55,27.02,9.75
2021-06-09,1.57,26.8,16.09
2021-06-10,13.76,28.01,17.15
2021-06-11,16.6,27.69,19.72
2021-06-12,40.07,29.27,19.4
2021-06-13,5.48,28.94,21.68
2021-06-14,22.75,27.9,18.51
2021-06-15,18.15,28.5,19.26
2021-06-16,18.29,28.13,17.94
2021-06-17,7.95,27.96,19.17
2021-06-18,36.87,27.64,15.19
2021-06-19,42.33,26.43,10.63
2021-06-20,26.39,26.24,14.01
2021-06-21,4.79,26.86,17.85
2021-06-22,13.44,27.0,14.13
2021-06-23,36.0,27.88,20.24
2021-06-24,34.93,27.46,18.52
2021-06-25,26.95,27.44,21.61
2021-06-26,36.1,27.76,18.04
2021-06-27,44.38,27.77,19.86
2021-06-28,91.56,27.05,9.95
2021-06-29,39.69,27.34,6.67
2021-06-30,79.87,28.02,4.36
2021-07-01,21.94,27.63,7.58
2021-07-02,36.47,26.74,5.55
2021-07-03,88.19,27.38,10.97
2021-07-04,11.52,27.83,12.55
2021-07-05,18.33,27.78,20.16
2021-07-06,74.2,27.99,14.73
2021-07-07,30.66,27.6,7.78
2021-07-08,8.4,28.42,22.84
2021-07-09,4.88,28.75,21.72
2021-07-10,28.64,27.74,14.9
2021-07-11,28.3,27.7,19.14
2021-07-12,5.21,29.61,23.68
2021-07-13,43.82,27.77,16.26
2021-07-14,25.58,27.38,15.6
2021-07-15,4.1,28.01,17.99
2021-07-16,21.78,26.68,11.99
2021-07-17,0.64,27.74,9.58
2021-07-18,10.92,27.78,16.98
2021-07-19,17.82,27.92,12.62
2021-07-20,35.83,28.23,14.58
2021-07-21,28.84,29.09,11.6
2021-07-22,4.99,30.02,22.89
2021-07-23,10.18,28.44,15.61
2021-07-24,28.56,28.41,18.04
2021-07-25,6.34,28.31,19.37
2021-07-26,1.79,29.31,19.91
2021-07-27,4.0,30.25,19.88
2021-07-28,8.73,29.15,18.27
2021-07-29,28.25,27.95,13.0
2021-07-30,31.38,27.95,13.47
2021-07-31,27.05,27.36,11.64
2021-08-01,13.58,28.05,16.76
2021-08-02,102.8,27.64,13.33
2021-08-03,24.4,28.36,17.69
2021-08-04,30.02,29.31,22.74
2021-08-05,8.83,30.77,24.14
2021-08-06,19.81,29.01,21.63
2021-08-07,50.08,27.28,11.12
2021-08-08,34.83,28.23,13.49
2021-08-09,75.47,27.93,15.46
2021-08-10,63.62,27.88,13.56
2021-08-11,32.01,28.3,11.21
2021-08-12,61.17,26.64,16.73
2021-08-13,47.08,27.19,8.98
2021-08-14,89.22,27.77,8.73
2021-08-15,21.63,27.8,11.27
2021-08-16,10.12,27.63,8.94
2021-08-17,25.39,27.6,10.93
2021-08-18,28.9,26.97,16.45
2021-08-19,25.86,26.58,15.3
2021-08-20,16.38,27.03,13.05
2021-08-21,5.56,27.03,17.75
2021-08-22,31.74,26.96,18.14
2021-08-23,118.1,27.36,12.79
2021-08-24,23.73,27.45,12.23
2021-08-25,42.51,27.37,9.08
2021-08-26,47.65,27.51,11.97
2021-08-27,43.41,26.62,14.52
2021-08-28,9.94,27.5,19.47
2021-08-29,16.6,27.28,11.18
2021-08-30,25.42,26.71,11.73
2021-08-31,10.68,27.21,21.06
2021-09-01,3.23,27.06,15.34
2021-09-02,7.67,28.16,18.12
2021-09-03,4.5,28.19,22.46
2021-09-04,3.83,28.74,19.92
2021-09-05,0.84,29.59,18.63
2021-09-06,12.43,29.25,20.1
2021-09-07,36.9,27.61,19.81
2021-09-08,13.27,27.37,20.59
2021-09-09,9.11,28.65,19.56
2021-09-10,14.17,27.97,19.72
2021-09-11,75.9,28.11,19.32
2021-09-12,0.38,29.22,20.93
2021-09-13,4.76,28.83,19.55
2021-09-14,18.04,28.42,18.92
2021-09-15,10.78,29.08,18.35
2021-09-16,14.09,28.11,15.51
2021-09-17,8.1,27.67,17.14
2021-09-18,16.36,26.37,11.7
2021-09-19,8.84,27.25,16.62
2021-09-20,8.06,26.67,19.03
2021-09-21,6.65,26.22,13.83
2021-09-22,1.97,26.56,20.76
2021-09-23,1.73,27.6,19.88
2021-09-24,0.17,28.8,22.16
2021-09-25,1.37,28.51,20.55
2021-09-26,3.21,29.34,21.76
2021-09-27,2.0,29.02,20.49
2021-09-28,2.99,27.64,14.17
2021-09-29,10.38,26.95,16.96
2021-09-30,6.41,27.31,16.91
2021-10-01,2.37,27.52,16.24
2021-10-02,5.57,27.3,16.54
2021-10-03,36.99,26.89,9.18
2021-10-04,43.6,26.28,10.92
2021-10-05,38.42,26.82,8.15
2021-10-06,0.77,27.08,19.1
2021-10-07,4.07,27.3,17.85
2021-10-08,3.17,27.24,16.38
2021-10-09,11.71,27.38,16.3
2021-10-10,3.62,28.24,17.78
2021-10-11,0.0,29.16,20.1
2021-10-12,0.02,29.9,18.82
2021-10-13,1.48,29.45,17.36
2021-10-14,0.91,30.44,18.21
2021-10-15,0.9,30.48,19.55
2021-10-16,0.07,28.22,19.18
2021-10-17,0.22,27.31,13.2
2021-10-18,7.21,26.56,12.79
2021-10-19,30.65,25.92,12.37
2021-10-20,44.87,25.82,14.34
2021-10-21,16.3,25.06,13.54
2021-10-22,2.41,22.71,13.55
2021-10-23,0.0,23.74,16.3
2021-10-24,0.0,24.38,17.72
2021-10-25,0.0,24.05,17.42
2021-10-26,0.0,23.5,17.22
2021-10-27,0.01,24.11,15.52
2021-10-28,0.0,24.42,13.44
2021-10-29,0.0,25.61,18.78
2021-10-30,0.0,25.15,18.49
2021-10-31,0.0,23.03,18.08
2021-11-01,0.0,21.3,17.92
2021-11-02,0.0,20.85,17.7
2021-11-03,0.0,21.59,16.94
2021-11-04,0.0,21.85,15.75
2021-11-05,0.0,21.01,18.7
2021-11-06,0.0,20.55,18.52
2021-11-07,0.0,21.0,18.47
2021-11-08,0.0,21.92,18.59
2021-11-09,0.0,22.32,18.09
2021-11-10,0.0,22.59,16.98
2021-11-11,0.01,22.13,15.46
2021-11-12,0.0,21.7,12.8
2021-11-13,0.17,21.21,10.43
2021-11-14,0.41,20.85,11.64
2021-11-15,0.69,21.78,10.65
2021-11-16,0.18,22.81,14.08
2021-11-17,0.0,21.5,16.6
2021-11-18,0.0,20.43,17.39
2021-11-19,0.0,20.63,17.24
2021-11-20,0.0,20.61,15.21
2021-11-21,0.0,21.09,13.92
2021-11-22,0.0,21.05,15.46
2021-11-23,0.0,21.54,13.89
2021-11-24,0.0,20.33,14.49
2021-11-25,0.0,18.92,15.07
2021-11-26,0.0,18.07,15.31
2021-11-27,0.0,19.36,16.13
2021-11-28,0.0,19.97,16.45
2021-11-29,0.0,19.81,16.42
2021-11-30,0.0,20.34,16.32
2021-12-01,0.0,21.23,16.37
2021-12-02,0.0,21.29,15.72
2021-12-03,0.02,21.27,15.21
2021-12-04,0.12,21.42,8.96
2021-12-05,0.16,21.97,10.95
2021-12-06,25.1,20.65,2.79
2021-12-07,6.74,21.63,3.65
2021-12-08,0.11,22.16,11.04
2021-12-09,0.0,21.66,14.53
2021-12-10,0.03,20.22,11.06
2021-12-11,0.0,19.68,13.76
2021-12-12,0.0,18.62,15.34
2021-12-13,0.0,18.21,14.96
2021-12-14,0.0,18.67,15.4
2021-12-15,0.0,17.82,15.51
2021-12-16,0.0,17.91,15.27
2021-12-17,0.0,17.96,15.91
2021-12-18,0.0,18.09,15.51
2021-12-19,0.0,17.35,14.63
2021-12-20,0.0,17.19,15.58
2021-12-21,0.0,18.02,14.81
2021-12-22,2.33,18.41,10.18
2021-12-23,0.52,18.11,14.06
2021-12-24,0.0,17.58,14.86
2021-12-25,0.0,17.36,12.52
2021-12-26,0.0,17.26,14.94
2021-12-27,0.0,16.55,14.4
2021-12-28,0.0,17.04,14.43
2021-12-29,0.01,17.93,8.42
2021-12-30,0.07,18.68,11.7
2021-12-31,0.0,18.18,14.91
2022-01-01,0.0,17.63,15.39
2022-01-02,0.0,17.41,14.94
2022-01-03,0.0,17.37,14.45
2022-01-04,0.0,16.73,13.76
2022-01-05,0.0,17.27,12.93
2022-01-06,0.0,17.41,14.29
2022-01-07,0.0,18.27,15.4
2022-01-08,0.0,18.95,15.81
2022-01-09,0.0,18.27,15.92
2022-01-10,0.0,19.13,14.26
2022-01-11,0.08,19.61,12.19
2022-01-12,8.57,19.4,9.39
2022-01-13,9.44,16.94,12.61
2022-01-14,0.09,16.34,6.21
2022-01-15,0.14,17.47,8.35
2022-01-16,0.1,17.36,14.99
2022-01-17,0.0,18.09,15.55
2022-01-18,0.0,17.93,14.27
2022-01-19,0.08,17.88,14.9
2022-01-20,0.17,17.08,11.47
2022-01-21,0.3,17.43,12.03
2022-01-22,0.08,16.26,12.12
2022-01-23,0.28,17.57,9.02
2022-01-24,0.72,17.3,11.05
2022-01-25,0.39,16.72,13.39
2022-01-26,5.1,16.96,11.8
2022-01-27,5.02,16.29,10.57
2022-01-28,0.08,13.85,15.55
2022-01-29,0.0,13.81,16.59
2022-01-30,0.0,14.49,14.17
2022-01-31,0.0,15.17,13.8
2022-02-01,3.68,15.37,11.07
2022-02-02,0.64,15.65,13.77
2022-02-03,0.25,16.29,10.57
2022-02-04,18.54,17.73,9.38
2022-02-05,11.55,15.53,10.11
2022-02-06,0.36,14.31,16.81
2022-02-07,0.0,14.91,18.02
2022-02-08,0.0,15.12,17.35
2022-02-09,0.0,15.76,17.99
2022-02-10,0.1,16.54,5.4
2022-02-11,0.04,17.09,15.91
2022-02-12,0.0,15.91,17.85
2022-02-13,0.0,17.47,20.22
2022-02-14,0.0,17.5,20.54
2022-02-15,0.0,18.09,20.81
2022-02-16,0.0,17.83,20.28
2022-02-17,0.0,17.57,19.88
2022-02-18,0.0,17.86,19.77
2022-02-19,0.0,17.6,19.99
2022-02-20,2.0,17.11,15.6
2022-02-21,3.25,16.6,17.17
2022-02-22,3.26,17.87,18.29
2022-02-23,0.09,19.5,17.41
2022-02-24,0.33,19.48,16.37
2022-02-25,9.61,18.69,16.07
2022-02-26,0.2,20.63,19.33
2022-02-27,0.0,20.62,19.24
2022-02-28,0.0,21.57,16.17
2022-03-01,0.0,21.12,20.39
2022-03-02,0.0,21.1,21.44
2022-03-03,0.0,21.21,21.13
2022-03-04,0.0,21.42,21.84
2022-03-05,0.0,21.94,21.15
2022-03-06,0.0,22.92,21.16
2022-03-07,0.0,24.02,22.74
2022-03-08,0.0,24.49,22.17
2022-03-09,0.0,24.08,22.03
2022-03-10,0.0,23.43,21.93
2022-03-11,0.0,23.69,21.25
2022-03-12,0.0,24.16,20.98
2022-03-13,0.0,24.71,22.58
2022-03-14,0.0,25.06,22.0
2022-03-15,0.0,25.9,20.84
2022-03-16,0.0,25.39,22.06
2022-03-17,0.0,25.67,21.49
2022-03-18,0.0,26.65,21.59
2022-03-19,0.0,27.33,21.5
2022-03-20,0.0,25.4,22.55
2022-03-21,0.0,25.48,23.28
2022-03-22,0.41,26.61,20.52
2022-03-23,0.13,27.88,20.33
2022-03-24,1.69,26.4,17.08
2022-03-25,19.43,25.08,15.11
2022-03-26,52.85,25.39,16.2
2022-03-27,22.47,25.0,18.8
2022-03-28,1.6,24.74,12.3
2022-03-29,8.78,24.35,12.16
2022-03-30,8.43,25.32,10.39
2022-03-31,19.56,25.73,15.46
2022-04-01,64.06,26.11,16.41
2022-04-02,62.63,26.03,15.59
2022-04-03,21.42,25.91,13.89
2022-04-04,45.8,25.33,17.79
2022-04-05,78.62,25.83,19.18
2022-04-06,7.55,25.75,18.78
2022-04-07,0.01,26.25,21.77
2022-04-08,0.35,26.23,20.87
2022-04-09,16.55,25.99,18.95
2022-04-10,6.59,25.53,19.65
2022-04-11,22.02,26.21,15.61
2022-04-12,10.06,26.42,16.71
2022-04-13,35.54,26.81,16.46
2022-04-14,38.11,26.38,12.86
2022-04-15,22.25,26.68,19.85
2022-04-16,32.12,26.44,15.15
2022-04-17,24.22,27.26,19.14
2022-04-18,27.1,26.27,20.09
2022-04-19,16.84,26.9,21.68
2022-04-20,13.92,26.75,5.55
2022-04-21,3.84,25.39,24.91
2022-04-22,11.82,26.29,11.94
2022-04-23,1.95,26.33,22.72
2022-04-24,8.06,27.87,21.64
2022-04-25,8.17,27.47,21.96
2022-04-26,5.9,27.34,22.56
2022-04-27,9.24,27.75,21.14
2022-04-28,4.4,28.12,22.24
2022-04-29,5.07,28.13,21.56
2022-04-30,31.36,27.92,19.84
2022-05-01,7.75,27.28,22.34
2022-05-02,17.04,26.7,18.29
2022-05-03,2.95,26.92,5.89
2022-05-04,16.09,26.57,16.38
2022-05-05,6.3,26.53,21.74
2022-05-06,2.13,27.64,21.99
2022-05-07,0.11,28.25,22.48
2022-05-08,0.03,28.6,23.57
2022-05-09,11.79,28.31,11.24
2022-05-10,52.84,26.39,6.54
2022-05-11,52.48,26.89,11.9
2022-05-12,75.11,27.49,16.69
2022-05-13,138.59,27.45,7.79
2022-05-14,85.06,27.81,9.93
2022-05-15,47.94,28.16,15.21
2022-05-16,53.88,27.55,16.32
2022-05-17,106.93,26.59,7.62
2022-05-18,69.29,26.36,19.13
2022-05-19,103.61,26.7,15.3
2022-05-20,42.63,26.85,14.17
2022-05-21,23.3,26.78,11.43
2022-05-22,26.98,27.92,20.97
2022-05-23,31.08,27.91,17.66
2022-05-24,0.35,28.65,23.6
2022-05-25,7.13,27.5,15.39
2022-05-26,7.6,26.66,17.07
2022-05-27,4.03,27.08,19.73
2022-05-28,8.11,27.07,22.26
2022-05-29,16.43,27.51,17.01
2022-05-30,1.66,27.27,19.43
2022-05-31,6.65,27.83,19.27
2022-06-01,12.84,27.66,16.03
2022-06-02,44.67,26.56,13.04
2022-06-03,54.36,27.05,7.26
2022-06-04,60.33,27.29,5.55
2022-06-05,49.34,27.42,12.59
2022-06-06,59.92,27.43,17.34
2022-06-07,51.49,27.69,8.11
2022-06-08,54.88,27.49,13.75
2022-06-09,20.03,27.43,10.66
2022-06-10,41.88,25.77,11.65
2022-06-11,4.31,26.96,17.97
2022-06-12,129.42,27.45,9.75
2022-06-13,79.24,27.73,3.48
2022-06-14,60.28,27.7,8.92
2022-06-15,63.93,26.89,3.87
2022-06-16,96.75,26.09,5.47
2022-06-17,105.82,25.43,1.48
2022-06-18,148.32,25.52,1.98
2022-06-19,97.57,25.83,9.74
2022-06-20,65.67,26.41,10.31
2022-06-21,6.51,26.8,16.04
2022-06-22,16.3,27.21,16.61
2022-06-23,23.83,26.7,14.29
2022-06-24,6.21,26.54,21.63
2022-06-25,17.52,27.55,20.29
2022-06-26,15.1,26.8,21.94
2022-06-27,29.73,27.61,21.49
2022-06-28,30.36,27.01,14.76
2022-06-29,63.0,27.1,9.69
2022-06-30,44.44,27.09,6.69
2022-07-01,8.12,27.67,18.03
2022-07-02,16.88,27.53,24.02
2022-07-03,4.26,28.01,17.53
2022-07-04,9.12,27.6,20.33
2022-07-05,5.14,28.03,19.08
2022-07-06,41.68,27.62,10.76
2022-07-07,1.66,27.71,23.7
2022-07-08,5.07,27.69,14.9
2022-07-09,4.13,28.46,24.19
2022-07-10,12.69,28.43,22.95
2022-07-11,17.16,27.79,22.05
2022-07-12,3.29,28.9,24.45
2022-07-13,8.54,30.63,25.56
2022-07-14,4.45,30.67,26.15
2022-07-15,4.82,30.14,21.94
2022-07-16,4.67,29.61,23.42
2022-07-17,71.58,28.6,21.31
2022-07-18,9.05,28.13,19.17
2022-07-19,33.53,27.51,17.52
2022-07-20,32.02,27.77,17.9
2022-07-21,9.03,28.25,21.46
2022-07-22,3.47,28.59,19.96
2022-07-23,43.75,27.55,22.12
2022-07-24,10.36,26.85,7.4
2022-07-25,38.21,26.3,12.44
2022-07-26,36.63,26.98,11.04
2022-07-27,12.44,27.75,19.45
2022-07-28,22.91,27.91,12.54
2022-07-29,8.4,27.62,20.1
2022-07-30,17.33,27.79,8.49
2022-07-31,40.33,26.63,9.86
2022-08-01,19.78,27.97,11.39
2022-08-02,16.86,28.23,14.72
2022-08-03,13.17,27.94,17.36
2022-08-04,16.72,28.12,14.94
2022-08-05,53.23,28.1,17.47
2022-08-06,11.99,28.54,17.82
2022-08-07,25.48,30.18,22.72
2022-08-08,13.0,29.34,17.86
2022-08-09,3.76,29.14,21.04
2022-08-10,4.83,28.65,16.8
2022-08-11,0.16,28.8,24.4
2022-08-12,0.37,28.43,19.88
2022-08-13,13.36,27.84,11.31
2022-08-14,35.26,28.42,18.54
2022-08-15,5.5,28.27,19.78
2022-08-16,12.56,28.02,17.79
2022-08-17,5.65,28.68,20.82
2022-08-18,6.32,31.31,17.5
2022-08-19,9.73,29.9,22.53
2022-08-20,4.51,29.15,21.0
2022-08-21,8.05,27.16,18.56
2022-08-22,9.21,28.54,19.9
2022-08-23,17.62,28.76,20.78
2022-08-24,12.24,28.14,20.83
2022-08-25,0.34,27.75,21.55
2022-08-26,1.24,28.42,17.15
2022-08-27,37.69,26.72,7.86
2022-08-28,20.41,27.17,16.05
2022-08-29,15.27,27.39,17.27
2022-08-30,25.94,27.33,12.72
2022-08-31,2.71,27.87,16.43
2022-09-01,40.14,26.07,12.73
2022-09-02,21.95,25.8,9.32
2022-09-03,85.8,27.5,8.3
2022-09-04,43.14,28.01,9.31
2022-09-05,26.41,27.27,8.35
2022-09-06,12.5,27.11,11.96
2022-09-07,4.73,27.73,18.61
2022-09-08,2.43,29.55,21.37
2022-09-09,4.71,28.54,22.06
2022-09-10,22.9,27.63,21.34
2022-09-11,22.29,25.99,18.11
2022-09-12,17.92,25.85,15.08
2022-09-13,59.68,26.13,8.47
2022-09-14,48.48,26.32,12.67
2022-09-15,36.17,26.87,13.56
2022-09-16,25.64,27.11,12.58
2022-09-17,2.1,27.7,19.02
2022-09-18,1.95,28.58,17.78
2022-09-19,30.49,28.5,21.58
2022-09-20,12.5,27.73,19.06
2022-09-21,15.81,27.06,14.89
2022-09-22,9.94,27.44,17.88
2022-09-23,11.02,27.08,11.32
2022-09-24,26.78,26.92,8.89
2022-09-25,3.91,27.5,14.75
2022-09-26,5.43,27.52,18.25
2022-09-27,0.96,26.9,17.21
2022-09-28,3.83,27.78,18.68
2022-09-29,1.1,28.69,19.09
2022-09-30,0.29,29.57,17.42
2022-10-01,11.61,29.8,16.54
2022-10-02,32.71,29.01,11.02
2022-10-03,27.26,26.7,13.2
2022-10-04,13.03,26.6,19.27
2022-10-05,6.59,26.15,17.19
2022-10-06,0.62,26.77,18.74
2022-10-07,3.94,26.56,20.24
2022-10-08,4.59,26.58,18.31
2022-10-09,14.37,26.42,10.73
2022-10-10,17.93,26.1,12.96
2022-10-11,65.28,25.91,9.4
2022-10-12,23.9,25.42,10.89
2022-10-13,31.31,25.44,12.09
2022-10-14,8.2,25.36,17.15
2022-10-15,0.02,26.42,19.54
2022-10-16,0.81,27.2,19.64
2022-10-17,0.31,27.4,17.69
2022-10-18,0.34,27.24,18.85
2022-10-19,0.01,26.03,16.7
2022-10-20,0.0,26.79,19.38
2022-10-21,0.0,26.1,19.8
2022-10-22,0.01,25.71,19.5
2022-10-23,5.61,24.52,8.49
2022-10-24,97.87,22.19,2.61
2022-10-25,36.67,22.22,8.43
2022-10-26,0.95,23.15,14.49
2022-10-27,0.01,23.95,18.6
2022-10-28,0.0,23.38,19.34
2022-10-29,0.0,24.17,19.39
2022-10-30,0.0,25.07,18.03
2022-10-31,0.0,25.59,18.42
2022-11-01,0.0,25.14,18.84
2022-11-02,0.02,24.38,17.07
2022-11-03,0.04,24.09,12.08
2022-11-04,0.14,24.25,16.6
2022-11-05,0.01,24.77,17.54
2022-11-06,0.01,24.04,17.52
2022-11-07,0.0,23.45,16.8
2022-11-08,0.0,23.16,17.67
2022-11-09,0.0,22.8,17.87
2022-11-10,0.0,21.78,17.96
2022-11-11,0.0,21.64,17.4
2022-11-12,0.0,21.77,17.27
2022-11-13,0.0,21.34,17.63
2022-11-14,0.01,21.65,17.42
2022-11-15,0.0,20.85,17.22
2022-11-16,0.0,20.68,17.2
2022-11-17,0.0,21.11,17.51
2022-11-18,0.0,20.59,17.36
2022-11-19,0.0,20.91,15.65
2022-11-20,0.0,22.45,15.53
2022-11-21,0.76,22.08,16.45
2022-11-22,0.0,21.59,16.73
